id результата;Команда;Баллы;Сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Контрольная работа 3
888;АЛГЕБРА Л-09;61.0;1;0.64;39.0;1.0;1.0;0.0;3.0;1.0;11.5;6.5
889;АЛГЕБРА Л-08;61.0;1;0.82;39.0;13.5;1.0;0.0;5.5;0.75;0.0;6.5
890;АЛГЕБРА Л-06;91.5;1;0.55;39.0;6.0;0.0;1.0;20.0;1.0;1.0;20.0
891;АЛГЕБРА Л-04;69.0;1;0.82;43.0;20.0;1.0;7.0;20.0;0.88;0.0;13.0
892;АЛГЕБРА Л-03;31.0;0;0.82;10.0;3.0;1.0;3.5;2.0;1.0;6.0;0.0
893;АЛГЕБРА Л-09;60.0;0;0.73;12.5;15.0;1.0;0.0;20.0;1.0;0.0;10.0
894;АЛГЕБРА Л-08;76.0;1;0.45;15.0;15.0;0.6;0.0;9.0;1.0;20.0;17.5
895;АЛГЕБРА Л-07;50.0;0;0.82;16.5;1.0;0.2;0.0;15.0;0.88;0.0;7.0
896;АЛГЕБРА Л-03;50.0;0;0.82;31.0;6.0;0.4;1.5;2.5;0.75;7.5;9.0
897;АЛГЕБРА Л-04;61.0;1;1.0;21.5;13.0;1.0;5.0;1.0;1.0;8.0;16.0
898;АЛГЕБРА Л-04;55.0;0;0.64;15.0;11.0;1.0;1.5;8.5;0.5;7.0;3.0
899;АЛГЕБРА Л-07;82.0;1;0.91;25.0;1.0;1.0;0.0;20.0;1.0;14.0;15.0
900;АЛГЕБРА Л-01;100.0;1;0.36;65.5;0.0;0.6;3.5;6.0;1.0;7.0;13.0
901;АЛГЕБРА Л-05;64.0;1;0.91;35.0;11.0;1.0;5.0;4.0;1.0;0.0;20.0
902;АЛГЕБРА Л-09;22.5;0;0.45;24.0;5.0;0.8;0.0;8.5;0.75;5.0;3.0
903;АЛГЕБРА Л-03;86.0;1;0.82;4.0;15.0;1.0;5.0;15.0;0.88;7.0;20.0
904;АЛГЕБРА Л-02;61.0;1;0.82;21.0;6.0;0.2;0.0;0.0;0.38;0.0;0.0
905;АЛГЕБРА Л-08;20.0;0;0.55;55.0;20.0;0.2;0.0;0.0;0.38;0.0;0.0
906;АЛГЕБРА Л-01;76.0;1;0.36;0.0;10.0;0.8;0.0;17.0;1.0;20.0;9.0
907;АЛГЕБРА Л-05;76.0;1;1.0;22.0;20.0;1.0;5.0;20.0;0.75;2.0;20.0
908;АЛГЕБРА Л-02;29.0;0;0.82;7.0;5.0;1.0;8.0;4.0;0.62;0.0;0.0
909;АЛГЕБРА Л-01;68.3;1;0.55;15.8;5.0;1.0;3.0;6.5;0.62;0.0;15.0
910;АЛГЕБРА Л-06;9.0;0;0.82;40.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0
911;АЛГЕБРА Л-09;76.0;1;0.91;0.0;17.5;0.6;0.0;11.0;0.75;0.0;20.0
912;АЛГЕБРА Л-07;91.0;1;1.0;28.5;20.0;1.0;7.0;20.0;1.0;13.0;20.0
913;АЛГЕБРА Л-08;15.0;0;0.73;10.0;6.0;0.6;0.0;5.0;0.5;0.0;0.0
914;АЛГЕБРА Л-04;95.0;1;1.0;10.0;20.0;1.0;14.0;20.0;1.0;6.0;20.0
915;АЛГЕБРА Л-05;76.0;1;0.73;9.0;20.0;1.0;1.0;1.0;1.0;0.0;17.0
916;АЛГЕБРА Л-03;81.0;1;0.91;45.0;12.0;1.0;4.0;12.0;0.88;10.0;11.0
917;АЛГЕБРА Л-08;91.0;1;0.64;24.5;17.0;1.0;0.0;17.0;1.0;17.0;15.5
918;АЛГЕБРА Л-04;79.0;1;0.91;26.4;5.0;1.0;8.0;10.0;1.0;19.6;5.0
919;АЛГЕБРА Л-06;100.0;1;1.0;36.0;14.0;1.0;11.0;8.0;1.0;0.0;20.0
920;АЛГЕБРА Л-03;62.0;1;0.82;44.0;1.0;0.6;3.0;1.0;1.0;8.0;20.0
921;АЛГЕБРА Л-05;77.0;1;0.73;28.0;12.0;1.0;0.0;20.0;1.0;9.0;7.0
922;АЛГЕБРА Л-08;8.0;0;0.45;26.0;0.0;1.0;8.0;0.0;0.12;0.0;0.0
923;АЛГЕБРА Л-05;92.0;1;0.73;0.0;20.0;1.0;1.0;17.0;1.0;7.0;9.0
924;АЛГЕБРА Л-09;68.25;1;0.64;38.5;17.75;1.0;0.0;15.5;1.0;13.5;12.0
925;АЛГЕБРА Л-02;91.0;1;0.64;11.0;15.0;1.0;5.0;7.0;1.0;27.0;20.0
926;АЛГЕБРА Л-09;67.0;1;0.73;15.0;10.0;1.0;1.0;20.0;0.62;1.0;10.0
927;АЛГЕБРА Л-08;0.0;0;0.45;25.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0
928;АЛГЕБРА Л-07;50.0;0;0.73;5.5;2.0;0.8;2.0;12.0;1.0;3.0;10.0
929;АЛГЕБРА Л-04;16.0;0;0.55;16.0;7.5;1.0;2.5;5.5;0.25;0.0;0.0
930;АЛГЕБРА Л-01;63.3;1;0.36;0.0;9.0;0.0;5.0;4.0;0.12;9.3;7.0
931;АЛГЕБРА Л-02;61.0;1;1.0;33.0;9.0;0.8;1.0;8.0;1.0;8.5;5.0
932;АЛГЕБРА Л-04;61.0;1;0.55;26.0;6.0;1.0;6.4;6.0;1.0;13.1;5.0
933;АЛГЕБРА Л-06;3.0;0;0.64;27.0;0.0;0.6;0.0;0.0;0.5;0.0;0.0
934;АЛГЕБРА Л-03;26.0;0;0.91;1.0;3.0;1.0;2.0;20.0;0.75;0.0;0.0
935;АЛГЕБРА Л-05;10.0;0;0.82;0.0;0.0;1.0;4.0;6.0;1.0;0.0;0.0
936;АЛГЕБРА Л-02;61.0;1;0.73;0.0;20.0;1.0;8.0;0.0;0.62;0.0;18.0
937;АЛГЕБРА Л-04;67.0;1;0.91;17.9;7.5;1.0;5.0;7.0;1.0;19.6;5.0
938;АЛГЕБРА Л-01;0.0;0;0.18;20.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
939;АЛГЕБРА Л-04;73.3;1;0.36;3.7;9.0;0.0;11.6;6.0;0.62;5.0;5.0
940;АЛГЕБРА Л-04;56.0;0;0.45;34.6;8.0;0.4;2.5;6.5;0.75;4.4;11.0
941;АЛГЕБРА Л-09;29.5;0;1.0;26.5;1.5;1.0;1.0;4.0;1.0;7.0;0.0
942;АЛГЕБРА Л-08;100.0;1;1.0;13.5;1.0;1.0;4.0;20.0;1.0;15.0;18.0
943;АЛГЕБРА Л-02;97.0;1;1.0;40.0;17.0;1.0;8.0;12.0;1.0;0.0;20.0
944;АЛГЕБРА Л-05;101.0;1;0.91;40.0;20.0;1.0;6.0;15.0;1.0;0.0;20.0
945;АЛГЕБРА Л-01;63.0;1;0.27;40.0;18.5;1.0;0.0;8.5;1.0;13.0;13.5
946;АЛГЕБРА Л-09;76.0;1;0.82;9.5;15.0;1.0;0.0;20.0;1.0;1.0;10.0
947;АЛГЕБРА Л-08;66.5;1;1.0;30.0;7.5;1.0;0.0;9.5;1.0;0.0;14.0
948;АЛГЕБРА Л-04;74.0;1;0.91;35.5;20.0;1.0;3.0;20.0;1.0;0.0;5.0
949;АЛГЕБРА Л-08;76.0;1;0.91;30.0;1.0;1.0;2.0;20.0;0.88;4.0;15.0
950;АЛГЕБРА Л-04;19.0;0;0.82;30.0;9.0;0.8;0.0;8.0;0.38;0.0;2.0
951;АЛГЕБРА Л-05;76.0;1;0.55;0.0;19.0;0.8;0.0;17.0;1.0;0.0;19.0
1905;02.03.03 Математическое обеспечение и администрирование информационных систем;22.6;0;0.36;0.0;1.0;0.2;0.0;0.0;0.25;0.0;0.0
1906;40.03.01 Юриспруденция;76.14;1;0.64;0.0;9.1;0.8;0.0;13.04;0.75;0.0;11.0
1907;10.05.01 Компьютерная безопасность;3.0;0;0.91;0.0;3.0;0.8;0.0;0.0;0.12;0.0;0.0
1908;10.03.01 Информационная безопасность;22.8;0;0.82;0.0;1.9;1.0;0.0;1.7;1.0;0.0;5.7
1909;10.05.01 Компьютерная безопасность;5.8;0;0.45;0.0;3.8;0.2;0.0;0.0;0.12;0.0;0.0
1910;02.03.03 Математическое обеспечение и администрирование информационных систем;9.3;0;1.0;0.0;2.0;0.4;0.0;2.3;0.88;0.0;3.0
1911;09.03.02 Информационные системы и технологии;61.0;1;0.73;0.0;0.0;0.4;0.0;7.6;0.88;0.0;4.6
1912;02.03.03 Математическое обеспечение и администрирование информационных систем;79.3;1;0.82;0.0;19.0;0.8;0.0;15.0;0.75;0.0;16.5
1913;16.03.01 Техническая физика;68.4;1;1.0;0.0;9.4;0.8;0.0;13.3;0.88;0.0;8.7
1914;38.03.01 Экономика;49.11;0;0.82;0.0;4.22;0.6;0.0;8.99;0.38;0.0;0.0
1915;10.03.01 Информационная безопасность;78.2;1;1.0;0.0;11.5;1.0;0.0;15.5;1.0;0.0;11.5
1916;02.03.03 Математическое обеспечение и администрирование информационных систем;61.0;1;1.0;0.0;12.5;0.8;0.0;16.0;1.0;0.0;9.0
1917;09.03.02 Информационные системы и технологии;81.4;1;1.0;0.0;14.0;1.0;0.0;12.2;1.0;0.0;12.2
1918;09.03.03 Прикладная информатика;32.91;0;0.55;0.0;9.68;0.8;0.0;8.33;0.75;0.0;6.0
1919;03.03.02 Физика;61.0;1;0.64;0.0;7.0;0.0;0.0;13.0;0.62;0.0;11.5
1920;09.03.02 Информационные системы и технологии;78.2;1;1.0;0.0;13.0;1.0;0.0;16.0;0.62;0.0;16.0
1921;01.03.03 Механика и математическое моделирование;76.3;1;0.36;0.0;8.5;0.2;0.0;14.0;0.38;0.0;17.0
1922;02.03.03 Математическое обеспечение и администрирование информационных систем;61.8;1;1.0;0.0;3.0;1.0;0.0;9.5;1.0;0.0;8.3
1923;09.03.02 Информационные системы и технологии;27.5;0;1.0;0.0;6.4;0.4;0.0;4.3;0.5;0.0;2.3
1924;10.05.01 Компьютерная безопасность;1.5;0;1.0;0.0;1.5;0.8;0.0;0.0;0.38;0.0;0.0
1925;10.05.01 Компьютерная безопасность;61.0;1;1.0;0.0;11.5;0.4;0.0;15.5;1.0;0.0;14.5
1926;10.05.03 Информационная безопасность автоматизированных систем;94.4;1;1.0;0.0;16.0;1.0;0.0;16.4;1.0;0.0;19.0
1927;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1928;02.03.03 Математическое обеспечение и администрирование информационных систем;17.9;0;0.82;0.0;3.8;0.8;0.0;10.1;0.62;0.0;0.0
1929;02.03.03 Математическое обеспечение и администрирование информационных систем;9.3;0;1.0;0.0;0.0;0.4;0.0;2.3;0.88;0.0;0.0
1930;44.03.05 Педагогическое образование (с двумя профилями подготовки);15.83;0;0.64;0.0;2.17;0.8;0.0;4.5;0.62;0.0;4.16
1931;10.03.01 Информационная безопасность;10.9;0;0.91;0.0;3.2;0.6;0.0;2.7;0.62;0.0;0.0
1932;09.03.02 Информационные системы и технологии;65.0;1;0.91;0.0;10.0;0.8;0.0;12.0;0.75;0.0;11.0
1933;09.03.03 Прикладная информатика;0.0;0;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1934;10.05.01 Компьютерная безопасность;4.0;0;0.64;0.0;2.0;0.8;0.0;2.0;0.5;0.0;0.0
1935;38.03.01 Экономика;61.0;1;0.82;0.0;8.3;0.6;0.0;4.0;0.75;0.0;4.0
1936;06.05.01 Биоинженерия и биоинформатика;71.24;1;0.64;0.0;9.7;0.8;0.0;15.54;0.62;0.0;7.0
1937;10.03.01 Информационная безопасность;76.67;1;1.0;0.0;15.0;1.0;0.0;17.0;1.0;0.0;16.67
1938;10.05.01 Компьютерная безопасность;36.43;0;0.73;0.0;6.0;0.8;0.0;4.33;0.88;0.0;0.0
1939;10.05.03 Информационная безопасность автоматизированных систем;65.1;1;1.0;0.0;11.2;1.0;0.0;13.8;0.75;0.0;16.3
1940;10.05.03 Информационная безопасность автоматизированных систем;81.3;1;1.0;0.0;14.4;1.0;0.0;16.7;0.75;0.0;15.3
1941;10.05.01 Компьютерная безопасность;38.97;0;0.82;0.0;2.5;0.8;0.0;4.11;0.75;0.0;9.66
1942;44.03.05 Педагогическое образование (с двумя профилями подготовки);0.0;0;0.45;0.0;0.0;0.6;0.0;0.0;0.38;0.0;0.0
1943;01.03.03 Механика и математическое моделирование;69.83;1;0.82;0.0;16.0;0.8;0.0;15.0;0.75;0.0;11.83
1944;02.03.03 Математическое обеспечение и администрирование информационных систем;89.4;1;1.0;0.0;18.0;1.0;0.0;16.0;0.75;0.0;14.0
1945;02.03.03 Математическое обеспечение и администрирование информационных систем;77.1;1;1.0;0.0;8.7;0.6;0.0;17.7;0.62;0.0;17.3
1946;03.03.02 Физика;61.93;1;0.82;0.0;6.83;0.6;0.0;7.78;0.62;0.0;3.82
1947;02.03.03 Математическое обеспечение и администрирование информационных систем;79.69;1;1.0;0.0;11.0;1.0;0.0;18.0;0.5;0.0;15.69
1948;09.03.03 Прикладная информатика;80.67;1;1.0;0.0;16.0;1.0;0.0;17.0;0.62;0.0;16.67
1949;06.05.01 Биоинженерия и биоинформатика;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1950;09.03.02 Информационные системы и технологии;10.0;0;0.73;0.0;8.0;0.2;0.0;0.0;0.0;0.0;0.0
1951;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1952;02.03.03 Математическое обеспечение и администрирование информационных систем;30.0;0;0.45;0.0;9.0;0.0;0.0;0.0;0.12;0.0;0.0
1953;09.03.02 Информационные системы и технологии;17.17;0;0.64;0.0;3.0;0.4;0.0;4.0;0.62;0.0;0.17
1954;10.03.01 Информационная безопасность;56.82;0;1.0;0.0;9.83;1.0;0.0;16.0;0.88;0.0;8.99
1955;10.05.01 Компьютерная безопасность;9.0;0;0.45;0.0;2.0;0.6;0.0;5.0;0.38;0.0;0.0
1956;02.03.03 Математическое обеспечение и администрирование информационных систем;40.26;0;0.55;0.0;0.0;0.8;0.0;12.12;0.75;0.0;13.53
1957;10.03.01 Информационная безопасность;18.0;0;1.0;0.0;4.0;1.0;0.0;10.0;0.88;0.0;0.0
1958;44.03.05 Педагогическое образование (с двумя профилями подготовки);61.6;1;0.36;0.0;9.3;0.2;0.0;5.0;0.5;0.0;7.7
1959;01.03.01 Математика;63.83;1;0.82;0.0;13.83;0.6;0.0;18.0;0.88;0.0;12.0
1960;09.03.02 Информационные системы и технологии;69.33;1;0.91;0.0;16.0;0.8;0.0;15.0;0.62;0.0;12.33
1961;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1962;06.05.01 Биоинженерия и биоинформатика;61.71;1;0.82;0.0;14.33;0.6;0.0;10.78;0.75;0.0;4.6
1963;03.03.02 Физика;61.99;1;0.73;0.0;5.67;0.8;0.0;4.49;0.5;0.0;9.83
1964;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1965;10.03.01 Информационная безопасность;76.83;1;0.82;0.0;13.0;0.6;0.0;16.0;0.75;0.0;17.83
1966;09.03.02 Информационные системы и технологии;81.53;1;0.82;0.0;10.99;0.8;0.0;13.71;0.88;0.0;16.33
1967;10.03.01 Информационная безопасность;36.34;0;0.91;0.0;8.0;0.8;0.0;14.0;0.62;0.0;8.34
1968;06.05.01 Биоинженерия и биоинформатика;3.6;0;0.73;0.0;2.6;0.2;0.0;0.0;0.25;0.0;0.0
1969;09.03.02 Информационные системы и технологии;92.2;1;1.0;0.0;8.0;0.8;0.0;15.7;0.88;0.0;18.0
1970;09.03.03 Прикладная информатика;87.7;1;1.0;0.0;14.5;0.4;0.0;16.6;0.88;0.0;15.0
1971;04.03.01 Химия;4.0;0;0.64;0.0;0.0;0.6;0.0;0.0;0.62;0.0;4.0
1972;09.03.02 Информационные системы и технологии;69.9;1;0.82;0.0;14.0;0.8;0.0;15.0;0.75;0.0;14.9
1973;09.03.03 Прикладная информатика;60.62;0;0.64;0.0;10.0;0.8;0.0;11.0;0.62;0.0;9.32
1974;06.05.01 Биоинженерия и биоинформатика;11.62;0;0.73;0.0;6.12;0.6;0.0;0.0;0.75;0.0;5.0
1975;01.03.03 Механика и математическое моделирование;48.34;0;0.82;0.0;19.0;0.2;0.0;0.0;0.25;0.0;14.34
1976;04.03.01 Химия;76.51;1;1.0;0.0;9.83;1.0;0.0;16.01;1.0;0.0;14.67
1977;38.03.01 Экономика;54.77;0;0.82;0.0;2.0;0.8;0.0;2.67;0.75;0.0;8.0
1978;09.03.02 Информационные системы и технологии;33.83;0;0.82;0.0;8.0;0.8;0.0;6.0;0.62;0.0;11.83
1979;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1980;05.03.06 Экология и природопользование;70.1;1;0.82;0.0;10.1;0.8;0.0;10.0;0.5;0.0;15.2
1981;10.03.01 Информационная безопасность;69.18;1;1.0;0.0;14.18;0.6;0.0;13.0;1.0;0.0;19.0
1982;15.03.06 Мехатроника и робототехника;57.16;0;1.0;0.0;10.0;0.8;0.0;10.0;0.75;0.0;9.66
1983;38.03.01 Экономика;61.0;1;0.82;0.0;10.03;0.4;0.0;9.33;0.88;0.0;6.0
1984;10.05.03 Информационная безопасность автоматизированных систем;71.0;1;1.0;0.0;14.0;1.0;0.0;14.0;1.0;0.0;9.0
1985;06.05.01 Биоинженерия и биоинформатика;65.22;1;1.0;0.0;8.49;0.4;0.0;14.67;1.0;0.0;13.66
1986;44.03.05 Педагогическое образование (с двумя профилями подготовки);5.53;0;0.36;0.0;3.53;0.4;0.0;0.0;0.38;0.0;0.0
1987;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1988;02.03.03 Математическое обеспечение и администрирование информационных систем;76.34;1;1.0;0.0;19.0;1.0;0.0;0.0;0.62;0.0;13.34
1989;06.03.01 Биология;61.9;1;1.0;0.0;13.3;1.0;0.0;14.3;0.88;0.0;6.3
1990;03.03.02 Физика;28.7;0;0.73;0.0;9.0;0.4;0.0;0.0;0.38;0.0;0.0
1991;09.03.03 Прикладная информатика;65.5;1;0.82;0.0;15.0;0.8;0.0;0.0;0.5;0.0;19.0
1992;04.03.01 Химия;36.5;0;0.27;0.0;0.0;0.2;0.0;7.0;0.62;0.0;4.0
1993;09.03.03 Прикладная информатика;83.66;1;0.82;0.0;15.0;0.6;0.0;17.0;1.0;0.0;16.66
1994;38.03.01 Экономика;22.65;0;0.0;0.0;0.0;0.6;0.0;3.0;0.62;0.0;0.0
1995;06.05.01 Биоинженерия и биоинформатика;61.84;1;0.55;0.0;0.0;0.8;0.0;4.67;0.88;0.0;9.67
1996;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1997;09.03.02 Информационные системы и технологии;0.0;0;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1998;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999;38.03.01 Экономика;48.01;0;0.82;0.0;7.66;0.8;0.0;4.84;0.5;0.0;3.0
2000;10.05.01 Компьютерная безопасность;94.73;1;1.0;0.0;14.66;1.0;0.0;18.24;1.0;0.0;15.83
2001;09.03.02 Информационные системы и технологии;76.16;1;1.0;0.0;17.0;1.0;0.0;17.0;1.0;0.0;14.16
2002;04.03.01 Химия;69.0;1;1.0;0.0;13.0;0.8;0.0;15.0;0.88;0.0;12.5
2003;04.03.01 Химия;17.7;0;0.45;0.0;4.0;0.4;0.0;8.0;0.62;0.0;0.0
2004;09.03.03 Прикладная информатика;79.33;1;1.0;0.0;15.0;0.6;0.0;16.0;0.62;0.0;18.33
2005;09.03.02 Информационные системы и технологии;61.7;1;0.82;0.0;11.1;0.8;0.0;1.2;0.62;0.0;15.0
2006;09.03.02 Информационные системы и технологии;64.3;1;0.82;0.0;13.8;1.0;0.0;11.0;0.75;0.0;14.2
2007;10.05.03 Информационная безопасность автоматизированных систем;65.3;1;0.82;0.0;11.3;0.2;0.0;14.7;0.5;0.0;17.0
2008;10.03.01 Информационная безопасность;56.33;0;1.0;0.0;15.0;0.6;0.0;12.0;0.5;0.0;6.33
2009;09.03.02 Информационные системы и технологии;61.16;1;0.82;0.0;12.0;0.6;0.0;12.0;1.0;0.0;7.16
2010;09.03.02 Информационные системы и технологии;78.33;1;1.0;0.0;14.0;1.0;0.0;15.0;1.0;0.0;17.33
2011;01.03.03 Механика и математическое моделирование;57.62;0;0.45;0.0;13.0;0.6;0.0;12.0;0.5;0.0;8.62
2012;09.03.02 Информационные системы и технологии;26.3;0;1.0;0.0;2.6;0.2;0.0;3.3;0.38;0.0;5.7
2013;03.03.02 Физика;61.8;1;1.0;0.0;6.57;0.8;0.0;13.0;0.88;0.0;13.99
2014;16.03.01 Техническая физика;77.7;1;0.91;0.0;16.78;0.4;0.0;15.92;0.88;0.0;4.0
2015;06.03.01 Биология;61.7;1;1.0;0.0;11.7;0.2;0.0;13.0;0.75;0.0;11.7
2016;01.03.03 Механика и математическое моделирование;91.9;1;1.0;0.0;14.5;1.0;0.0;18.0;1.0;0.0;15.7
2017;01.03.01 Математика;61.8;1;0.91;0.0;13.4;0.8;0.0;13.4;0.75;0.0;8.0
2018;09.03.03 Прикладная информатика;61.3;1;1.0;0.0;6.1;0.8;0.0;10.1;0.62;0.0;10.7
2019;02.03.03 Математическое обеспечение и администрирование информационных систем;82.77;1;0.82;0.0;15.9;0.8;0.0;18.7;0.75;0.0;8.17
2020;38.03.01 Экономика;7.5;0;0.64;0.0;1.17;0.8;0.0;5.33;0.62;0.0;0.0
2021;38.03.01 Экономика;61.06;1;0.82;0.0;6.99;0.8;0.0;8.04;0.75;0.0;7.33
2022;02.03.03 Математическое обеспечение и администрирование информационных систем;11.1;0;1.0;0.0;2.8;1.0;0.0;2.3;1.0;0.0;1.0
2023;09.03.02 Информационные системы и технологии;82.2;1;1.0;0.0;13.1;1.0;0.0;12.0;1.0;0.0;12.3
2024;10.05.01 Компьютерная безопасность;61.33;1;0.91;0.0;12.0;0.8;0.0;16.0;0.5;0.0;7.33
2025;10.05.03 Информационная безопасность автоматизированных систем;25.5;0;0.82;0.0;8.2;0.6;0.0;9.7;0.5;0.0;0.0
2026;44.03.05 Педагогическое образование (с двумя профилями подготовки);14.9;0;0.82;0.0;3.4;0.4;0.0;5.0;0.75;0.0;0.0
2027;38.03.01 Экономика;37.63;0;0.82;0.0;7.32;0.8;0.0;4.78;0.75;0.0;5.33
2028;09.03.02 Информационные системы и технологии;61.5;1;1.0;0.0;9.0;0.4;0.0;5.0;0.62;0.0;10.0
2029;02.03.03 Математическое обеспечение и администрирование информационных систем;88.66;1;1.0;0.0;17.0;1.0;0.0;18.0;1.0;0.0;16.66
2030;10.05.03 Информационная безопасность автоматизированных систем;70.55;1;1.0;0.0;16.06;0.8;0.0;16.0;1.0;0.0;8.49
2031;10.05.03 Информационная безопасность автоматизированных систем;39.8;0;1.0;0.0;9.7;0.2;0.0;7.6;0.25;0.0;4.7
2032;10.03.01 Информационная безопасность;20.8;0;0.73;0.0;16.3;0.2;0.0;0.0;0.12;0.0;0.0
2033;38.03.01 Экономика;61.0;1;0.82;0.0;3.0;0.8;0.0;8.41;0.75;0.0;8.33
2034;03.03.02 Физика;61.0;1;0.82;0.0;11.0;0.4;0.0;14.0;0.5;0.0;14.0
2035;15.03.06 Мехатроника и робототехника;73.33;1;1.0;0.0;17.0;1.0;0.0;12.0;0.88;0.0;15.33
2036;10.03.01 Информационная безопасность;0.0;0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2037;09.03.02 Информационные системы и технологии;5.0;0;0.82;0.0;0.0;0.4;0.0;0.0;0.12;0.0;1.0
2038;38.03.01 Экономика;61.38;1;1.0;0.0;7.49;1.0;0.0;10.74;1.0;0.0;9.0
2039;38.03.01 Экономика;56.0;0;0.64;0.0;11.37;0.4;0.0;7.33;0.62;0.0;3.5
2040;15.03.06 Мехатроника и робототехника;61.0;1;0.91;0.0;13.1;0.8;0.0;11.2;0.75;0.0;11.0
2041;04.03.01 Химия;6.03;0;0.55;0.0;0.7;0.8;0.0;2.83;0.62;0.0;2.5
2042;15.03.06 Мехатроника и робототехника;61.35;1;0.82;0.0;16.0;0.8;0.0;14.0;0.88;0.0;9.35
2043;02.03.03 Математическое обеспечение и администрирование информационных систем;66.33;1;0.91;0.0;14.0;0.6;0.0;20.0;0.62;0.0;9.33
2044;15.03.06 Мехатроника и робототехника;61.0;1;1.0;0.0;2.1;1.0;0.0;4.0;0.75;0.0;5.0
2045;09.03.03 Прикладная информатика;96.1;1;1.0;0.0;12.9;1.0;0.0;16.1;0.75;0.0;18.8
2046;09.03.03 Прикладная информатика;98.0;1;1.0;0.0;15.8;0.8;0.0;15.9;0.62;0.0;17.3
2047;09.03.02 Информационные системы и технологии;76.2;1;0.73;0.0;11.0;0.4;0.0;13.5;1.0;0.0;17.4
2048;06.05.01 Биоинженерия и биоинформатика;24.4;0;0.64;0.0;12.4;0.6;0.0;0.0;0.12;0.0;0.0
2049;10.03.01 Информационная безопасность;37.0;0;0.82;0.0;8.0;0.2;0.0;0.0;0.12;0.0;9.0
2050;02.03.03 Математическое обеспечение и администрирование информационных систем;88.16;1;1.0;0.0;18.0;1.0;0.0;18.0;1.0;0.0;16.16
2051;09.03.02 Информационные системы и технологии;61.5;1;0.36;0.0;0.0;0.4;0.0;7.2;0.75;0.0;18.5
2052;38.03.01 Экономика;61.0;1;0.82;0.0;11.61;0.8;0.0;9.16;0.75;0.0;8.0
2053;10.05.03 Информационная безопасность автоматизированных систем;24.5;0;0.64;0.0;8.5;0.4;0.0;0.0;0.38;0.0;0.0
2054;01.03.01 Математика;6.5;0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2055;09.03.03 Прикладная информатика;83.6;1;0.82;0.0;16.94;0.8;0.0;14.0;0.88;0.0;15.66
2056;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2057;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2058;04.03.01 Химия;61.0;1;0.82;0.0;2.5;1.0;0.0;9.45;1.0;0.0;7.25
2059;10.03.01 Информационная безопасность;91.0;1;1.0;0.0;16.5;0.8;0.0;17.5;0.88;0.0;14.0
2060;10.05.03 Информационная безопасность автоматизированных систем;49.1;0;0.82;0.0;13.5;0.4;0.0;4.7;0.62;0.0;0.0
2061;09.03.03 Прикладная информатика;62.7;1;1.0;0.0;13.6;0.6;0.0;8.8;0.88;0.0;10.5
2062;09.03.02 Информационные системы и технологии;39.5;0;1.0;0.0;9.5;0.2;0.0;0.0;0.12;0.0;7.8
2063;09.03.02 Информационные системы и технологии;49.5;0;1.0;0.0;7.4;0.8;0.0;11.0;0.88;0.0;7.3
2064;05.03.06 Экология и природопользование;19.4;0;0.73;0.0;0.0;0.4;0.0;3.9;0.62;0.0;0.0
2065;01.03.03 Механика и математическое моделирование;97.0;1;1.0;0.0;18.2;1.0;0.0;19.8;0.5;0.0;20.0
2066;09.03.03 Прикладная информатика;69.4;1;0.91;0.0;14.7;1.0;0.0;11.6;0.75;0.0;10.6
2067;09.03.02 Информационные системы и технологии;79.0;1;1.0;0.0;14.3;1.0;0.0;12.7;1.0;0.0;12.0
