 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-07.02;1;0.71;0.14;0.875;0.2536286367508941;0.0;8.17;1.0;0.0;0.04;0.6666666666666666;0.9999999999999999;0.0;7.33;0.0;0.4;0.0;0.0;0.0;0.0;10.0;1.0
œËŒ¿ œ-02.03;0;0.57;0.14;0.875;0.6007514091861107;0.0;11.85;1.0;0.33;0.06;1.0;0.0;0.0;11.35;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;16.5;1.0
œËŒ¿ œ-03.02;0;0.79;0.1075;0.875;0.24206103089970926;0.0255;15.4;1.0;1.0;0.051;1.0;0.22912878474779197;0.05;16.4;1.0;1.0;0.09;1.0;0.408248290463863;0.06;14.0;1.0
œËŒ¿ œ-05.03;1;1.0;0.109;1.0;0.33159167667410666;0.026000000000000002;8.7;1.0;1.0;0.054000000000000006;1.0;0.22912878474779197;0.040999999999999995;8.2;1.0;0.6;0.027000000000000003;0.8;0.4163331998932265;0.0;9.5;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;0.93;0.15;1.0;0.34593894237810613;0.02;17.0;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.02;20.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.06;14.4;1.0
œËŒ¿ œ-03.02;0;1.0;0.09899999999999999;1.0;0.3040507541470341;0.047;14.2;1.0;1.0;0.05;1.0;0.24999999999999997;0.035;16.2;1.0;1.0;0.062;1.0;0.7;0.015;16.2;1.0
œËŒ¿ œ-05.03;0;0.86;0.12149999999999998;0.875;0.2429637874961987;0.0405;14.4;1.0;1.0;0.055;1.0;0.24999999999999997;0.071;8.5;1.0;0.6;0.045;0.6000000000000001;0.8164965809277259;0.0;15.2;1.0
œËŒ¿ œ-09.02;1;0.5;0.08;0.5;0.2936378217851102;0.02;6.0;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.0;9.0;0.0;0.2;0.0;0.0;0.0;0.0;6.0;1.0
œËŒ¿ œ-03.03 ;0;0.79;0.12;1.0;0.24089745567499907;0.05;12.6;0.0;0.67;0.06;1.0;0.0;0.05;15.07;1.0;0.8;0.1;1.0;0.0;0.05;18.0;1.0
œËŒ¿ œ-07.03;1;0.57;0.0;0.0;0.16350382386265758;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.01;0;1.0;0.13;1.0;0.22620696417943206;0.0;13.0;1.0;1.0;0.06;1.0;0.0;0.0;12.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.0;17.0;1.0
œËŒ¿ œ-09.03;0;1.0;0.16;1.0;0.2523904098100339;0.0;12.0;1.0;1.0;0.06;1.0;0.0;0.0;12.0;1.0;1.0;0.1;1.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-08.02;0;0.86;0.16;1.0;0.346843987809648;0.0;17.43;1.0;0.0;0.06;1.0;0.0;0.0;20.0;0.0;0.6;0.1;1.0;0.0;0.0;19.5;1.0
œËŒ¿ œ-02.01;0;1.0;0.14;0.875;0.35281420226511095;0.0;11.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;16.0;1.0;1.0;0.1;1.0;0.0;0.0;17.0;1.0
œËŒ¿ œ-08.04;0;1.0;0.13;1.0;0.2936959481190036;0.0;11.08;1.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.0;19.47;1.0;1.0;0.02;0.2;0.8164965809277259;0.0;17.8;1.0
œËŒ¿ œ-08.01;0;0.64;0.16;1.0;0.2596825437818679;0.02;18.0;1.0;0.67;0.06;1.0;0.0;0.02;20.0;0.0;0.4;0.1;1.0;0.0;0.01;19.0;1.0
œËŒ¿ œ-08.03;1;0.86;0.11;1.0;0.1983358189231823;0.01;4.0;1.0;1.0;0.06;1.0;0.0;0.04;11.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.04;7.0;1.0
œËŒ¿ œ-07.04;1;0.79;0.0995;1.0;0.3465982445987507;0.0315;10.5;1.0;1.0;0.025;1.0;0.49999999999999994;0.02;8.2;1.0;0.8;0.032;0.6000000000000001;0.7895146188218006;0.005;8.2;1.0
œËŒ¿ œ-07.01;0;0.86;0.16;1.0;0.2676829007208826;0.0;7.0;0.0;0.0;0.06;1.0;0.0;0.0;8.3;1.0;1.0;0.1;1.0;0.0;0.0;7.0;1.0
œËŒ¿ œ-02.04;0;0.93;0.156;1.0;0.34439906160629896;0.052000000000000005;13.9;1.0;1.0;0.055;1.0;0.24999999999999997;0.06;14.7;1.0;0.8;0.075;0.8;0.7905694150420948;0.04;18.4;1.0
œËŒ¿ œ-05.01;0;0.93;0.16;1.0;0.2523904098100339;0.0;11.5;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.0;11.05;1.0;0.8;0.1;1.0;0.0;0.0;10.17;1.0
œËŒ¿ œ-01.03;0;0.93;0.16;1.0;0.2523660701205217;0.03;8.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.04;11.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.01;11.0;1.0
œËŒ¿ œ-02.01;1;1.0;0.0;0.0;0.18507376207931842;0.0;1.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0
œËŒ¿ œ-07.02;0;0.71;0.15;1.0;0.2668702230608692;0.0;9.18;0.0;1.0;0.06;1.0;0.0;0.0;10.53;1.0;0.6;0.1;1.0;0.0;0.0;15.7;1.0
œËŒ¿ œ-08.02;0;0.93;0.16;1.0;0.346843987809648;0.0;12.0;1.0;1.0;0.06;1.0;0.0;0.0;12.0;1.0;1.0;0.1;1.0;0.0;0.0;13.0;1.0
œËŒ¿ œ-09.04;1;0.86;0.14;1.0;0.3428454351878844;0.07;5.0;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.07;5.0;1.0;0.6;0.1;1.0;0.0;0.05;6.0;1.0
œËŒ¿ œ-02.01;1;0.93;0.05;0.5;0.418105285873293;0.0;12.0;1.0;0.0;0.02;0.3333333333333333;0.9999999999999999;0.0;15.0;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.06;13.0;1.0
œËŒ¿ œ-03.03 ;1;0.57;0.08;0.625;0.21629522817435007;0.0;0.0;0.0;0.67;0.0;0.0;0.0;0.0;8.68;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.01 ;1;0.93;0.145;1.0;0.24958193950682137;0.0;9.12;1.0;1.0;0.06;1.0;0.0;0.02;11.2;1.0;0.4;0.04;0.4;0.9999999999999999;0.0;10.5;1.0
œËŒ¿ œ-06.04;1;0.71;0.16;1.0;0.25888785337160514;0.01;9.25;1.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.0;8.96;0.0;1.0;0.04;0.4;0.9999999999999999;0.025;17.5;1.0
œËŒ¿ œ-02.02;0;0.79;0.15;1.0;0.25050356444338207;0.01;9.3;1.0;0.67;0.06;1.0;0.0;0.04;15.16;0.0;0.8;0.04;0.4;0.9999999999999999;0.02;8.13;1.0
œËŒ¿ œ-09.01;1;1.0;0.16;1.0;0.3120995756494823;0.05;7.14;1.0;1.0;0.06;1.0;0.0;0.04;5.34;1.0;1.0;0.08;0.8;0.8164965809277259;0.04;5.01;1.0
œËŒ¿ œ-01.02;1;0.86;0.04;0.375;0.2206877263471928;0.0;2.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;4.0;1.0
œËŒ¿ œ-01.03;0;1.0;0.16;1.0;0.25650726662973505;0.04;15.0;1.0;1.0;0.06;1.0;0.0;0.05;14.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.02;16.0;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;0.93;0.155;1.0;0.3184127583889215;0.0;15.51;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.02;13.05;1.0;1.0;0.08;0.8;0.8164965809277259;0.06;14.0;1.0
œËŒ¿ œ-07.02;1;0.43;0.0;0.0;0.11917286644580193;0.0;0.81;1.0;0.33;0.0;0.0;0.0;0.0;3.0;1.0;0.6;0.03;0.4;0.8164965809277258;0.0;7.0;1.0
œËŒ¿ œ-09.02;0;1.0;0.13;1.0;0.6047655272721977;0.03;9.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.04;13.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.02;11.0;1.0
œËŒ¿ œ-05.03;1;0.64;0.107;0.875;0.315969327246895;0.025;8.3;1.0;1.0;0.049;1.0;0.2783882181415011;0.139;7.7;1.0;0.4;0.08;1.0;0.4999999999999999;0.065;11.9;1.0
œËŒ¿ œ-05.04;1;0.93;0.11900000000000001;1.0;0.22386817340642126;0.0;1.85;1.0;1.0;0.037000000000000005;1.0;0.8046738469715541;0.0;3.0;1.0;1.0;0.05;0.8;0.8539125638299664;0.0;9.0;1.0
œËŒ¿ œ-05.01;1;0.64;0.1;0.75;0.29342915386428536;0.0;10.25;1.0;0.0;0.0;0.0;0.0;0.0;5.55;0.0;0.4;0.08;0.8;0.816496580927726;0.0;13.83;1.0
œËŒ¿ œ-09.03;0;1.0;0.16;1.0;0.2585222447764938;0.0;7.0;1.0;0.33;0.06;1.0;0.0;0.0;7.67;1.0;1.0;0.1;1.0;0.0;0.0;7.0;1.0
œËŒ¿ œ-07.03;1;0.57;0.04;0.375;0.3358302471297338;0.0;5.54;0.0;0.67;0.0;0.0;0.0;0.0;1.99;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.03;1;0.5;0.03;0.375;0.2750598021100904;0.0;3.0;1.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.0;0.0;0.0;0.8;0.02;0.2;0.8164965809277259;0.0;8.0;1.0
œËŒ¿ œ-02.02;0;0.71;0.15;1.0;0.25050356444338207;0.05;17.75;1.0;0.67;0.01;0.3333333333333333;0.49999999999999994;0.0;18.6;0.0;1.0;0.01;0.2;0.408248290463863;0.0;19.0;1.0
œËŒ¿ œ-05.03;1;0.93;0.157;1.0;0.2551159808723051;0.034;16.3;1.0;1.0;0.042;1.0;0.5678908345800273;0.11199999999999999;8.0;1.0;0.6;0.047;0.6000000000000001;0.8504900548115382;0.04;8.9;1.0
œËŒ¿ œ-02.04;0;0.93;0.1545;1.0;0.23724917537314083;0.0525;12.5;1.0;1.0;0.05;1.0;0.24999999999999997;0.04;14.1;0.0;1.0;0.08;1.0;0.595119035711904;0.065;15.4;1.0
œËŒ¿ œ-03.01;1;0.79;0.06;0.5;0.17640710113255548;0.0;13.0;0.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;7.0;1.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.0;14.0;1.0
œËŒ¿ œ-05.03;1;0.79;0.07;0.625;0.1986798535597566;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.04;1;0.5;0.048;0.375;0.16634053304090024;0.0;2.35;1.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.02;0;0.86;0.099;0.875;0.22041169406111996;0.022000000000000002;8.9;1.0;1.0;0.052000000000000005;1.0;0.39999999999999997;0.035;14.0;1.0;1.0;0.09;1.0;0.408248290463863;0.01;15.5;1.0
œËŒ¿ œ-08.04;0;0.93;0.14;1.0;0.31029400992955386;0.0;6.15;1.0;1.0;0.06;1.0;0.0;0.0;8.68;1.0;1.0;0.1;1.0;0.0;0.0;18.85;1.0
œËŒ¿ œ-09.04;1;0.29;0.0;0.0;0.061207762554643774;0.0;0.0;1.0;0.33;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.02;0.0;1.0
œËŒ¿ œ-07.04;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.002;0.2;0.0816496580927726;0.0;0.0;0.0
œËŒ¿ œ-08.01;0;0.43;0.16;1.0;0.2596825437818679;0.02;13.0;1.0;0.67;0.06;1.0;0.0;0.02;17.0;0.0;0.8;0.04;0.4;0.9999999999999999;0.02;6.0;1.0
œËŒ¿ œ-04.01 ;1;0.93;0.06;0.625;0.48822389648542935;0.0;8.6;1.0;1.0;0.03;1.0;0.0;0.0;8.33;1.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0
œËŒ¿ œ-09.01;0;1.0;0.068;0.625;0.19634244351787714;0.0;14.65;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;12.8;1.0;1.0;0.08;0.8;0.8164965809277259;0.03;12.53;1.0
œËŒ¿ œ-01.02;1;1.0;0.055;0.625;0.17477160176056888;0.0;8.05;1.0;1.0;0.005;0.3333333333333333;0.24999999999999997;0.0;6.42;1.0;1.0;0.0;0.0;0.0;0.0;6.6;1.0
œËŒ¿ œ-09.02;1;0.21;0.09;0.625;0.6174100764801462;0.03;1.0;0.0;0.0;0.01;0.3333333333333333;0.49999999999999994;0.0;4.0;0.0;0.2;0.05;0.6000000000000001;0.9128709291752767;0.01;0.0;0.0
œËŒ¿ œ-08.02;1;0.57;0.02;0.25;0.6085234193354429;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0
œËŒ¿ œ-03.01;0;1.0;0.12;1.0;0.22059921623199866;0.0;13.0;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.0;16.0;1.0;1.0;0.07;1.0;0.4999999999999999;0.02;16.0;1.0
œËŒ¿ œ-03.01;1;0.71;0.04;0.5;0.15362509019528825;0.0;1.0;0.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.0;20.0;1.0;0.6;0.04;0.4;0.9999999999999999;0.0;0.0;0.0
œËŒ¿ œ-06.03;0;0.79;0.1;0.875;0.1981535483873881;0.0;10.0;0.0;1.0;0.05;1.0;0.49999999999999994;0.0;14.0;1.0;1.0;0.1;1.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-04.01 ;1;0.86;0.085;0.75;0.20245465265738705;0.0;8.4;1.0;1.0;0.04;1.0;0.49999999999999994;0.02;15.6;1.0;0.4;0.06;0.6000000000000001;0.9999999999999999;0.02;11.5;1.0
œËŒ¿ œ-02.04;1;0.64;0.06;0.75;0.20808388861514332;0.01;12.1;1.0;0.33;0.015;0.3333333333333333;0.75;0.04;9.5;1.0;0.6;0.035;0.4;0.889756521002609;0.024;16.9;1.0
œËŒ¿ œ-02.04;0;0.79;0.136;1.0;0.38874609555609024;0.042;14.1;1.0;0.33;0.005;0.3333333333333333;0.24999999999999997;0.04;13.0;1.0;1.0;0.037000000000000005;0.8;0.7291547618075784;0.018000000000000002;12.4;1.0
œËŒ¿ œ-05.01;0;0.79;0.14;1.0;0.24525573579398632;0.0;16.91;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.0;10.0;1.0;0.8;0.06;0.6000000000000001;0.9999999999999999;0.0;9.83;1.0
œËŒ¿ œ-08.04;0;1.0;0.15;1.0;0.24354661576748746;0.0;18.5;1.0;1.0;0.06;1.0;0.0;0.0;15.21;1.0;1.0;0.1;1.0;0.0;0.0;13.5;1.0
œËŒ¿ œ-06.01;1;0.5;0.03;0.375;0.4148456447150123;0.0;0.0;1.0;1.0;0.03;1.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.04;0.0;1.0
œËŒ¿ œ-01.04;1;0.57;0.02;0.25;0.41585133260225066;0.0;4.0;1.0;0.33;0.01;0.3333333333333333;0.49999999999999994;0.0;7.0;0.0;0.6;0.0;0.0;0.0;0.0;5.0;1.0
œËŒ¿ œ-09.03;0;1.0;0.16;1.0;0.2804892050255387;0.0;11.0;1.0;1.0;0.06;1.0;0.0;0.0;10.1;1.0;1.0;0.1;1.0;0.0;0.0;15.0;1.0
œËŒ¿ œ-04.04;1;0.93;0.01;0.125;0.33524872245598425;0.0;5.45;1.0;0.0;0.0;0.0;0.0;0.004;0.0;0.0;0.4;0.01;0.2;0.408248290463863;0.0;0.0;0.0
œËŒ¿ œ-06.03;0;0.71;0.08;0.625;0.20053775865977802;0.0;10.0;1.0;1.0;0.03;0.6666666666666666;0.8660254037844386;0.0;9.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.0;14.0;1.0
œËŒ¿ œ-02.02;0;1.0;0.16;1.0;0.5431650099274347;0.0;12.21;1.0;1.0;0.06;1.0;0.0;0.04;17.92;1.0;1.0;0.07;0.8;0.8164965809277259;0.08;20.0;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;0.79;0.16;1.0;0.2523904098100339;0.0;11.71;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.02;8.47;1.0;0.8;0.1;1.0;0.0;0.12;8.0;0.0
œËŒ¿ œ-06.03;0;1.0;0.1;0.625;0.3072501803905765;0.0;15.0;1.0;1.0;0.06;1.0;0.0;0.0;15.0;1.0;1.0;0.1;1.0;0.0;0.02;17.0;1.0
œËŒ¿ œ-01.03;0;0.93;0.1;0.625;0.3150862425099829;0.045;14.0;1.0;1.0;0.06;1.0;0.0;0.02;17.0;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.0;15.0;1.0
œËŒ¿ œ-07.01;0;0.79;0.16;1.0;0.31130200611978426;0.0;12.0;1.0;1.0;0.06;1.0;0.0;0.0;12.0;1.0;0.6;0.1;1.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-03.03 ;0;0.93;0.065;0.875;0.33915639056714453;0.01;16.4;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.045;19.4;0.0;1.0;0.09;1.0;0.408248290463863;0.03;20.0;1.0
œËŒ¿ œ-01.02;0;0.71;0.14;1.0;0.3428454351878844;0.02;11.13;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.03;16.68;1.0;0.4;0.0;0.0;0.0;0.0;18.8;1.0
œËŒ¿ œ-02.03;0;1.0;0.15;1.0;0.24905837706844938;0.0;12.99;1.0;1.0;0.06;1.0;0.0;0.0;15.39;1.0;1.0;0.1;1.0;0.0;0.0;16.5;1.0
œËŒ¿ œ-06.02;0;1.0;0.15800000000000003;1.0;0.3043124753945364;0.044000000000000004;17.8;1.0;1.0;0.053;1.0;0.35;0.064;14.5;1.0;1.0;0.07200000000000001;1.0;0.7461009761866463;0.005;16.8;1.0
œËŒ¿ œ-03.02;0;1.0;0.131;1.0;0.24230273909694985;0.042;12.4;1.0;1.0;0.049;1.0;0.35000000000000003;0.045;13.0;1.0;1.0;0.08;1.0;0.4999999999999999;0.03;14.5;1.0
œËŒ¿ œ-09.04;1;0.93;0.12;0.875;0.24387280368362566;0.05;1.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.06;0.0;1.0;1.0;0.04;0.4;0.9999999999999999;0.02;1.0;1.0
œËŒ¿ œ-06.01;1;1.0;0.13;0.875;0.3090840500933591;0.06;1.0;1.0;1.0;0.03;0.6666666666666666;0.8660254037844386;0.07;0.0;1.0;0.6;0.04;0.4;0.9999999999999999;0.06;7.0;1.0
œËŒ¿ œ-01.02;0;0.93;0.13;1.0;0.38771627081210336;0.01;13.78;1.0;1.0;0.06;1.0;0.0;0.02;12.36;1.0;0.6;0.027000000000000003;0.4;0.7947746011710908;0.0;17.16;1.0
œËŒ¿ œ-05.01;0;0.71;0.11;0.75;0.2316805048065876;0.0;12.37;1.0;1.0;0.06;1.0;0.0;0.0;13.17;1.0;0.6;0.1;1.0;0.0;0.0;14.7;1.0
œËŒ¿ œ-02.02;0;0.86;0.13;1.0;0.29369594811900357;0.0;10.78;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.021;18.57;1.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.03;19.0;1.0
œËŒ¿ œ-02.04;0;0.79;0.122;0.875;0.22646872145218191;0.024;15.2;1.0;1.0;0.055;1.0;0.24999999999999997;0.01;14.0;0.0;1.0;0.065;0.8;0.7637626158259732;0.013999999999999999;20.0;1.0
œËŒ¿ œ-09.01;1;0.57;0.021;0.25;0.14862921406928653;0.0;9.47;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-07.02;1;0.57;0.01;0.125;0.05958643322290096;0.0;9.0;1.0;0.67;0.0;0.0;0.0;0.0;13.46;0.0;0.4;0.02;0.2;0.816496580927726;0.0;12.93;1.0
œËŒ¿ œ-04.01 ;1;1.0;0.13;0.875;0.6249489403395962;0.02;4.47;1.0;1.0;0.06;1.0;0.0;0.02;11.8;1.0;1.0;0.08;0.8;0.8164965809277259;0.01;12.2;1.0
œËŒ¿ œ-01.03;1;0.57;0.14;1.0;0.24387280368362568;0.04;9.0;1.0;0.33;0.04;0.6666666666666666;0.9999999999999999;0.0;0.0;1.0;0.4;0.04;0.4;0.9999999999999999;0.0;0.0;0.0
œËŒ¿ œ-05.03;1;0.57;0.04800000000000001;0.5;0.6163472770851584;0.016;10.9;1.0;1.0;0.02;1.0;0.4924428900898052;0.002;6.5;1.0;0.8;0.034;0.8;0.7593857166596344;0.02;0.0;0.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.86;0.14100000000000001;1.0;0.6849938979410387;0.01;14.0;1.0;1.0;0.06;1.0;0.0;0.13;20.0;1.0;0.8;0.1;1.0;0.0;0.1;14.09;1.0
œËŒ¿ œ-02.03;0;0.5;0.05;0.375;0.34472998647580066;0.0;14.2;1.0;0.33;0.06;1.0;0.0;0.0;15.63;1.0;0.8;0.07;0.8;0.8164965809277259;0.0;11.8;1.0
œËŒ¿ œ-01.04;1;0.5;0.04;0.375;0.1981535483873881;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-01.03;1;0.93;0.07;0.625;0.17099639201419234;0.0;6.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.0;6.0;1.0;0.6;0.0;0.0;0.0;0.0;10.0;1.0
œËŒ¿ œ-06.02;0;1.0;0.12649999999999997;1.0;0.6055954456965271;0.0265;9.8;1.0;1.0;0.042;1.0;0.5678908345800273;0.061;13.0;1.0;1.0;0.07200000000000001;1.0;0.7461009761866463;0.03;12.8;1.0
œËŒ¿ œ-03.01;1;0.86;0.04;0.5;0.3244428422615251;0.0;10.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;12.0;1.0;1.0;0.08;1.0;0.4999999999999999;0.0;14.0;1.0
œËŒ¿ œ-03.04;0;1.0;0.15;1.0;0.23606684260939012;0.01;11.07;1.0;1.0;0.06;1.0;0.0;0.06;13.8;1.0;1.0;0.04;0.4;0.9999999999999999;0.04;12.22;1.0
œËŒ¿ œ-02.03;0;0.79;0.16;1.0;0.31339158526400435;0.0;13.6;1.0;0.67;0.06;1.0;0.0;0.0;17.96;1.0;1.0;0.1;1.0;0.0;0.0;19.67;1.0
œËŒ¿ œ-08.01;1;0.93;0.06;0.625;0.2788146276410588;0.02;5.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;7.0;1.0;0.4;0.0;0.0;0.0;0.0;7.0;1.0
œËŒ¿ œ-04.03;0;1.0;0.135;1.0;0.32632033710146696;0.0;12.88;1.0;1.0;0.06;1.0;0.0;0.0;15.97;1.0;0.4;0.099;1.0;0.04082482904638633;0.0;14.68;1.0
œËŒ¿ œ-03.01;0;1.0;0.13;1.0;0.32387908363880713;0.0;11.0;1.0;1.0;0.06;1.0;0.0;0.02;13.0;1.0;1.0;0.08;1.0;0.4999999999999999;0.03;15.0;1.0
œËŒ¿ œ-09.03;1;0.79;0.05;0.375;0.2893977268006092;0.0;3.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.03;0;1.0;0.158;1.0;0.278316937070523;0.0;16.72;1.0;1.0;0.06;1.0;0.0;0.0;13.45;1.0;1.0;0.1;1.0;0.0;0.0;10.0;1.0
œËŒ¿ œ-07.03;1;0.79;0.01;0.125;0.3117092070468652;0.0;5.0;1.0;0.33;0.0;0.0;0.0;0.0;5.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-02.04;1;0.21;0.053;0.375;0.1788691484910572;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.4;0.02;0.4;0.49999999999999994;0.0;0.0;0.0
