Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Доставленные баллы на Контрольная работа 3;Контрольная работа 3;Присутствие на Контрольная работа 3
1;0.36;0.0;0.0;0.08252609503885215;0.0;20.0;1.0;0.4;0.0;0.0;0.0;0.0;1.0;1.0;0.88;0.17;0.25;0.2271482583528123;0.0;0.0;0.0
0;0.82;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.06;0.2;0.5292973096694771;0.0;0.0;0.0;0.88;0.05;0.125;0.09216410357352822;0.0;20.0;1.0
0;0.91;0.0;0.0;0.41263047519426077;0.0;8.0;1.0;0.8;0.12;0.8;0.6330704622052205;0.0;15.0;1.0;0.88;0.05;0.125;0.09216410357352822;0.0;9.0;1.0
0;0.64;0.02;0.18181818181818182;0.32919290750872615;0.0;15.0;1.0;1.0;0.05;1.0;0.0;0.0;7.0;1.0;0.5;0.04;0.5;0.027867805470029143;0.0;20.0;1.0
1;0.36;0.035;0.18181818181818182;0.21595450641443695;0.0;6.0;0.0;0.4;0.0;0.0;0.0;0.0;5.5;1.0;0.62;0.0;0.0;0.0;0.0;0.0;0.0
0;0.27;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.75;1.0;1.0;0.095;0.125;0.17511179678970362;0.0;13.0;1.0
0;0.91;0.06;0.5454545454545454;0.29292535531064046;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0
0;0.91;0.0;0.0;0.17536795195756083;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;0.88;0.0;0.0;0.0;0.0;13.0;1.0
0;0.82;0.05;0.2727272727272727;0.16461546795806015;0.0;20.0;1.0;1.0;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.75;0.09;0.5;0.06498339624917594;0.0;20.0;0.0
0;0.82;0.04;0.36363636363636365;0.10242685905198715;0.0;15.0;1.0;1.0;0.05;1.0;0.0;0.0;7.0;1.0;0.88;0.11;0.875;0.03879034354157695;0.0;20.0;1.0
0;0.45;0.02;0.09090909090909091;0.15489815954923153;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.1;0.125;0.18432820714705644;0.0;10.0;1.0
0;1.0;0.04;0.36363636363636365;0.3591046254291458;0.0;1.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;1.0;1.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
0;0.82;0.0;0.0;0.3094728563956956;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
1;0.27;0.0;0.0;0.17536795195756083;0.0;9.5;1.0;0.4;0.0;0.0;0.0;0.0;4.0;0.0;0.12;0.0;0.0;0.0;0.0;2.0;0.0
0;0.91;0.0;0.0;0.0;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.0;0.0;0.0;0.0;20.0;1.0
1;0.45;0.02;0.09090909090909091;0.247224059488887;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.0;0.0;0.0;0.0;7.0;1.0;0.4;0.05;0.4;0.27896417632583537;0.0;4.0;1.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.01;0.09090909090909091;0.010315761879856519;0.0;15.0;1.0;0.8;0.0;0.0;0.0;0.0;13.0;0.0;0.62;0.0;0.0;0.0;0.0;14.0;0.0
0;1.0;0.02;0.09090909090909091;0.18561627831173688;0.0;1.0;1.0;1.0;0.01;0.2;0.08821621827824619;0.0;20.0;1.0;1.0;0.15;0.5;0.2148488519883415;0.0;5.0;1.0
0;0.64;0.078;0.36363636363636365;0.3273841468189349;0.0;6.0;1.0;1.0;0.046;0.6000000000000001;0.1777507545393257;0.0;2.5;1.0;0.88;0.063;0.375;0.061463359458556945;0.0;18.0;1.0
0;1.0;0.0;0.0;0.3301043801554086;0.0;9.0;1.0;1.0;0.09;0.6000000000000001;0.4911671163532535;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.91;0.0;0.0;0.3197886182755521;0.0;17.5;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;0.88;0.0;0.0;0.0;0.0;18.0;1.0
0;0.91;0.0;0.0;0.4074725942543325;0.0;19.0;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;11.0;1.0;1.0;0.165;0.125;0.30414154179264313;0.0;13.0;1.0
0;0.55;0.0;0.0;0.11347338067842172;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;2.5;1.0;0.75;0.135;0.125;0.24884307964852617;0.0;9.5;1.0
0;1.0;0.04;0.36363636363636365;0.20109511015227863;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;3.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.91;0.04;0.36363636363636365;0.4106231211083498;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;1.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
1;1.0;0.07;0.6363636363636364;0.2854076192731471;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.64;0.079;0.36363636363636365;0.0369889602981092;0.0;8.0;1.0;1.0;0.076;0.8;0.16934297387714797;0.0;10.0;1.0;1.0;0.095;0.5;0.07096379484152962;0.0;15.0;1.0
1;0.82;0.055999999999999994;0.2727272727272727;0.3715369585289019;0.0;5.5;1.0;1.0;0.01;0.2;0.08821621827824619;0.0;7.0;1.0;0.88;0.04;0.25;0.04826845496953635;0.0;10.0;1.0
0;0.64;0.06;0.4545454545454546;0.16854701138650707;0.0;20.0;0.0;0.0;0.146;1.0;0.2669907239823268;0.0;10.0;0.0;0.12;0.10400000000000001;0.625;0.07539773695646726;0.0;7.0;0.0
1;0.91;0.04;0.2727272727272727;0.32854575112364665;0.0;3.5;1.0;1.0;0.03;0.4;0.17643243655649235;0.0;5.0;1.0;0.75;0.08;0.375;0.09242705447470047;0.0;7.0;1.0
0;0.82;0.04;0.36363636363636365;0.143201904727389;0.0;1.0;1.0;0.4;0.02;0.4;0.10804236090984298;0.0;7.0;1.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
1;0.0;0.0;0.0;0.21663099947698689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.09;0.25;0.10949423548859216;0.0;10.0;1.0
0;0.91;0.01;0.09090909090909091;0.37090360297276986;0.0;20.0;1.0;1.0;0.1;1.0;0.0;0.0;20.0;1.0;0.75;0.04;0.25;0.04826845496953635;0.0;19.0;0.0
0;0.55;0.0;0.0;0.09284185691870868;0.0;14.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;1.0;0.04;0.36363636363636365;0.17393430475519928;0.0;15.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;2.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.27;0.0;0.0;0.3919989514345477;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.145;0.375;0.2464912907515997;0.0;15.5;0.0
1;0.91;0.0;0.0;0.14468049381378198;0.0;8.5;1.0;1.0;0.0;0.0;0.0;0.0;2.5;1.0;0.88;0.0;0.0;0.0;0.0;0.0;1.0
0;1.0;0.0;0.0;0.03610516657949781;0.0;14.0;1.0;1.0;0.01;0.2;0.08821621827824619;0.0;7.0;1.0;1.0;0.06;0.25;0.09137071058846157;0.0;10.0;1.0
0;0.64;0.069;0.36363636363636365;0.4097942851016324;0.0;8.0;1.0;0.6;0.01;0.2;0.0882162182782462;0.0;0.0;1.0;0.75;0.02;0.125;0.03686564142941129;0.0;15.0;1.0
0;0.27;0.02;0.09090909090909091;0.3604269784443519;0.0;19.0;1.0;0.8;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.09;0.5;0.0707068339681024;0.0;10.0;0.0
1;0.55;0.0;0.0;0.2991570945158391;0.0;7.0;1.0;0.8;0.0;0.0;0.0;0.0;7.5;1.0;1.0;0.07;0.125;0.1290297450029395;0.0;0.0;1.0
1;0.64;0.0;0.0;0.0602676729119122;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.62;0.0;0.0;0.0;0.0;1.0;0.0
0;0.91;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.09;0.6000000000000001;0.42764398444489626;0.0;9.0;1.0;0.88;0.0;0.0;0.0;0.0;20.0;1.0
1;0.73;0.03;0.2727272727272727;0.20517431509411752;0.0;1.0;1.0;0.2;0.01;0.2;0.0882162182782462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.07;0.36363636363636365;0.03719400840329948;0.0;6.0;1.0;1.0;0.03;0.8;0.08251871618851556;0.0;5.0;1.0;0.57;0.05;0.5;0.04568535529423078;0.0;12.0;0.0
0;1.0;0.04;0.36363636363636365;0.27672177572210704;0.0;20.0;1.0;1.0;0.05;1.0;0.0;0.0;20.0;1.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
0;0.45;0.005;0.09090909090909091;0.41235921802874076;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.5;1.0;1.0;0.08;0.125;0.14746256571764516;0.0;8.5;1.0
0;0.64;0.078;0.36363636363636365;0.33858862650700455;0.0;4.0;1.0;1.0;0.037000000000000005;0.6000000000000001;0.14468535565176535;0.0;6.5;1.0;1.0;0.081;0.5;0.06146335945855696;0.0;10.0;1.0
0;0.27;0.0;0.0;0.3713674276748347;0.0;19.5;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;12.5;1.0;1.0;0.165;0.125;0.30414154179264313;0.0;11.5;1.0
1;0.45;0.0;0.0;0.1168234413998911;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;10.0;1.0;0.62;0.0;0.0;0.0;0.0;18.0;1.0
0;0.91;0.05;0.2727272727272727;0.18495749342830548;0.0;20.0;1.0;0.6;0.0;0.0;0.0;0.0;11.0;1.0;0.86;0.01;0.125;0.018432820714705644;0.0;20.0;0.0
1;0.0;0.0;0.0;0.08252609503885215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1.0;0.01;0.09090909090909091;0.010315761879856519;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.04;0.25;0.055735610940058286;0.0;0.0;1.0
0;0.91;0.07;0.18181818181818182;0.1265954320870592;0.0;9.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;8.0;1.0;1.0;0.17;0.625;0.12286352563756592;0.0;10.0;1.0
0;0.82;0.0;0.0;0.2682098088762695;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;0.75;0.0;0.0;0.0;0.0;18.0;1.0
1;0.36;0.0;0.0;0.10315761879856519;0.0;0.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.38;0.0;0.0;0.0;0.0;0.0;1.0
1;0.45;0.0;0.0;0.051578809399282596;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;10.5;1.0;0.88;0.0;0.0;0.0;0.0;7.0;1.0
1;0.09;0.0;0.0;0.10315761879856519;0.0;4.0;1.0;0.4;0.0;0.0;0.0;0.0;8.0;1.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.0;0.0;0.08252609503885215;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.75;0.0;0.0;0.0;0.0;10.0;1.0
0;1.0;0.05;0.36363636363636365;0.19457307356230202;0.0;20.0;1.0;1.0;0.07;0.8;0.17643243655649238;0.0;20.0;1.0;1.0;0.03;0.375;0.026982886620192707;0.0;19.0;1.0
1;0.82;0.045;0.2727272727272727;0.06554174904093103;0.0;4.0;1.0;1.0;0.015;0.4;0.08821621827824619;0.0;4.0;1.0;1.0;0.145;0.625;0.10421357656839202;0.0;7.0;1.0
0;0.91;0.02;0.18181818181818182;0.11314190953012412;0.0;20.0;1.0;1.0;0.01;0.2;0.08821621827824619;0.0;20.0;1.0;1.0;0.05;0.375;0.05529846214411693;0.0;15.0;1.0
1;0.27;0.0;0.0;0.36105166579497827;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0
1;0.64;0.0;0.0;0.0;0.0;10.0;1.0;0.8;0.0;0.0;0.0;0.0;12.5;1.0;0.62;0.0;0.0;0.0;0.0;7.0;1.0
0;0.64;0.0;0.0;0.14442066631799125;0.0;13.5;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;2.5;1.0;1.0;0.135;0.375;0.21807225528991098;0.0;12.5;1.0
1;0.73;0.0;0.0;0.13971155085401904;0.0;17.0;0.0;0.4;0.0;0.0;0.0;0.0;17.0;0.0;0.12;0.0;0.0;0.0;0.0;10.0;0.0
0;0.55;0.02;0.18181818181818182;0.1029146087583226;0.0;20.0;1.0;1.0;0.04;0.2;0.3528648731129848;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.73;0.08;0.36363636363636365;0.3485158074829626;0.0;20.0;1.0;1.0;0.15;1.0;0.0;0.0;20.0;1.0;0.88;0.09;0.625;0.06498339624917594;0.0;20.0;1.0
1;0.64;0.04;0.36363636363636365;0.08222213048839208;0.0;0.0;1.0;1.0;0.07;0.2;0.6175135279477233;0.0;0.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.02;0.18181818181818182;0.014153108536499365;0.0;3.0;1.0;0.4;0.0;0.0;0.0;0.0;19.0;1.0;0.5;0.0;0.0;0.0;0.0;11.0;0.0
0;0.91;0.04;0.36363636363636365;0.0430449991465311;0.0;11.0;1.0;1.0;0.05;1.0;0.0;0.0;1.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.91;0.01;0.09090909090909091;0.16476750259490675;0.0;13.0;1.0;1.0;0.02;0.2;0.1764324365564924;0.0;20.0;1.0;1.0;0.04;0.25;0.04826845496953635;0.0;20.0;0.0
0;0.45;0.0;0.0;0.07221033315899562;0.0;16.0;0.0;0.4;0.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0
0;1.0;0.01;0.09090909090909091;0.28841842354452996;0.0;16.0;1.0;0.8;0.02;0.4;0.10804236090984298;0.0;15.0;0.0;0.88;0.04;0.5;0.027867805470029143;0.0;16.0;0.0
0;0.64;0.0;0.0;0.23726252323669997;0.0;20.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.55;0.01;0.09090909090909091;0.24718607663569547;0.0;5.0;0.0;0.2;0.013000000000000001;0.2;0.11468108376172007;0.0;17.0;1.0;1.0;0.2;0.375;0.22119384857646773;0.0;0.0;1.0
0;0.73;0.0;0.0;0.23726252323669997;0.0;18.5;1.0;0.8;0.0;0.0;0.0;0.0;15.5;1.0;0.88;0.0;0.0;0.0;0.0;14.5;1.0
0;1.0;0.06;0.36363636363636365;0.34837208961809574;0.0;20.0;1.0;1.0;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.75;0.0;0.0;0.0;0.0;12.0;0.0
0;0.64;0.0;0.0;0.10315761879856519;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.88;0.1;0.25;0.12067113742384089;0.0;8.0;1.0
1;0.64;0.0;0.0;0.41263047519426077;0.0;0.5;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.1;1.0
0;0.18;0.0;0.0;0.0773682140989239;0.0;13.0;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;12.75;1.0;0.88;0.04;0.125;0.07373128285882258;0.0;0.0;0.0
1;0.64;0.005;0.09090909090909091;0.2717291160869968;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;15.5;1.0;1.0;0.07;0.125;0.1290297450029395;0.0;7.0;1.0
0;0.55;0.0;0.0;0.0;0.0;20.0;1.0;0.8;0.0;0.0;0.0;0.0;16.5;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
1;0.55;0.0;0.0;0.41263047519426077;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.57;0.0;0.0;0.0;0.0;16.0;0.0
1;0.18;0.0;0.0;0.06189457127913913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.88;0.0;0.0;0.0;0.0;0.0;0.0
1;0.36;0.0;0.0;0.014153108536499365;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.03;0.2727272727272727;0.016783522105091372;0.0;1.0;1.0;1.0;0.05;0.6000000000000001;0.24159006344397488;0.0;20.0;1.0;1.0;0.15;0.375;0.21664866439104502;0.0;20.0;1.0
1;0.64;0.02;0.18181818181818182;0.31897524209232153;0.0;3.5;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.62;0.02;0.125;0.03686564142941129;0.0;0.0;1.0
0;1.0;0.12;0.36363636363636365;0.05616840819912396;0.0;20.0;1.0;1.0;0.09;1.0;0.08821621827824619;0.0;20.0;1.0;0.75;0.0;0.0;0.0;0.0;17.0;0.0
0;1.0;0.08;0.36363636363636365;0.07978795323917796;0.0;20.0;1.0;1.0;0.13;1.0;0.10804236090984297;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;1.0
1;0.82;0.065;0.18181818181818182;0.1123994868725221;0.0;6.0;1.0;0.8;0.005;0.2;0.0441081091391231;0.0;12.0;1.0;0.75;0.05;0.125;0.09216410357352822;0.0;8.5;1.0
0;0.82;0.13;0.8181818181818182;0.13603398704267852;0.0;1.5;1.0;1.0;0.0265;0.6000000000000001;0.0970378401060708;0.0;1.5;1.0;0.62;0.0635;0.75;0.031045957925724087;0.0;2.0;1.0
0;1.0;0.04;0.36363636363636365;0.3488030655638615;0.0;14.0;1.0;1.0;0.05;1.0;0.0;0.0;9.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;1.0;0.15;1.0;0.160845735390839;0.0;20.0;1.0;1.0;0.11;1.0;0.08821621827824618;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;0.0
1;0.91;0.0;0.0;0.09284185691870868;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;0.88;0.0;0.0;0.0;0.0;16.0;1.0
0;0.18;0.0;0.0;0.1547364281978478;0.0;9.0;1.0;0.6;0.0;0.0;0.0;0.0;11.0;1.0;0.88;0.09;0.125;0.1658953864323508;0.0;9.75;1.0
0;0.55;0.0;0.0;0.1823339557397204;0.0;20.0;1.0;0.8;0.0;0.0;0.0;0.0;15.5;1.0;0.75;0.18;0.375;0.31094776960699616;0.0;14.5;1.0
0;0.64;0.0;0.0;0.16887630019451944;0.0;9.0;1.0;0.6;0.03;0.2;0.2646486548347386;0.0;5.0;1.0;0.25;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.04;0.2727272727272727;0.24631085442456935;0.0;20.0;1.0;1.0;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.75;0.04;0.25;0.055735610940058286;0.0;13.0;0.0
0;1.0;0.04;0.36363636363636365;0.07221033315899564;0.0;11.0;1.0;1.0;0.05;1.0;0.0;0.0;3.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.18;0.0;0.0;0.257894046996413;0.0;14.0;1.0;0.8;0.0;0.0;0.0;0.0;12.0;1.0;0.88;0.13;0.375;0.118027641082586;0.0;5.0;1.0
1;0.36;0.0;0.0;0.17536795195756083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.75;0.0;0.0;0.0;0.0;7.0;1.0
0;0.55;0.0;0.0;0.3404201420352651;0.0;0.0;1.0;1.0;0.05;0.6000000000000001;0.19725746078811793;0.0;20.0;1.0;0.75;0.07;0.375;0.06498339624917594;0.0;20.0;0.0
1;0.64;0.01;0.09090909090909091;0.19566384624689506;0.0;0.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;6.0;1.0;0.14;0.0;0.0;0.0;0.0;2.0;1.0
0;0.82;0.0;0.0;0.08252609503885215;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;0.75;0.0;0.0;0.0;0.0;17.0;1.0
0;0.55;0.005;0.09090909090909091;0.278269806720501;0.0;17.0;1.0;0.8;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.19;0.125;0.35022359357940724;0.0;13.5;1.0
1;0.64;0.02;0.09090909090909091;0.084326876405038;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.88;0.0;0.0;0.0;0.0;0.0;1.0
0;0.91;0.09;0.36363636363636365;0.04779949190850675;0.0;20.0;1.0;0.8;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.75;0.03;0.25;0.03879034354157695;0.0;20.0;0.0
1;0.73;0.0;0.0;0.19599947571727386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0
1;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.91;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.88;0.05;0.25;0.07340138732102065;0.0;9.0;1.0
0;0.82;0.04;0.36363636363636365;0.4106231211083498;0.0;15.0;1.0;1.0;0.05;1.0;0.0;0.0;1.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.82;0.07;0.36363636363636365;0.3587122041279819;0.0;20.0;1.0;0.8;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.38;0.02;0.125;0.03686564142941129;0.0;18.0;0.0
0;0.82;0.04;0.36363636363636365;0.07221033315899564;0.0;2.0;1.0;0.6;0.03;0.6000000000000001;0.10804236090984298;0.0;6.0;1.0;0.62;0.05;0.625;0.026982886620192707;0.0;20.0;1.0
0;0.73;0.04;0.36363636363636365;0.2150067516382626;0.0;15.0;1.0;1.0;0.05;1.0;0.0;0.0;1.0;1.0;0.88;0.07;0.875;0.018432820714705644;0.0;20.0;1.0
0;0.73;0.07;0.36363636363636365;0.3583979577215156;0.0;20.0;1.0;0.6;0.0;0.0;0.0;0.0;19.0;1.0;0.25;0.0;0.0;0.0;0.0;20.0;0.0
0;0.91;0.04;0.36363636363636365;0.052540734860396544;0.0;16.0;1.0;1.0;0.05;1.0;0.0;0.0;19.0;1.0;0.88;0.07;0.875;0.018432820714705644;0.0;20.0;1.0
0;0.91;0.14;0.9090909090909092;0.15171330276434322;0.0;20.0;1.0;1.0;0.06;0.6000000000000001;0.21608472181968597;0.0;20.0;1.0;1.0;0.05;0.375;0.04776301219342167;0.0;20.0;0.0
0;0.45;0.0;0.0;0.07221033315899562;0.0;12.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;14.0;0.0;0.88;0.24;0.5;0.3444239790679871;0.0;19.25;1.0
0;0.91;0.0;0.0;0.15234250357175927;0.0;18.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0
0;1.0;0.04;0.36363636363636365;0.2561404737845649;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;11.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.55;0.08;0.36363636363636365;0.11478969398190286;0.0;8.0;1.0;1.0;0.0645;0.8;0.15093740811116102;0.0;7.0;1.0;1.0;0.083;0.5;0.061935374783401734;0.0;20.0;1.0
0;1.0;0.04;0.36363636363636365;0.23556795836374236;0.0;5.0;1.0;1.0;0.05;1.0;0.0;0.0;15.0;1.0;1.0;0.08;1.0;0.0;0.0;15.0;1.0
0;0.55;0.0;0.0;0.24757828511655652;0.0;15.25;1.0;1.0;0.0;0.0;0.0;0.0;12.5;1.0;0.88;0.11;0.375;0.18207617899378145;0.0;9.5;1.0
1;0.73;0.0;0.0;0.09701471021807971;0.0;13.0;1.0;0.6;0.0;0.0;0.0;0.0;7.0;1.0;0.62;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.04;0.36363636363636365;0.01872280273304132;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;15.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.55;0.02;0.18181818181818182;0.21587840420563997;0.0;18.0;1.0;1.0;0.05;0.2;0.4410810913912309;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.55;0.03;0.2727272727272727;0.38022899657870757;0.0;13.0;1.0;1.0;0.05;1.0;0.0;0.0;1.0;1.0;0.38;0.03;0.375;0.026982886620192707;0.0;20.0;1.0
1;0.18;0.02;0.09090909090909091;0.2883641595746898;0.0;5.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.62;0.02;0.125;0.03686564142941129;0.0;0.0;0.0
0;0.73;0.02;0.18181818181818182;0.014153108536499362;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.09;0.25;0.14597384212870437;0.0;10.0;1.0
0;0.36;0.05;0.09090909090909091;0.20970076379455752;0.0;13.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.23;0.375;0.24364416079575932;0.0;0.0;1.0
0;0.73;0.03;0.2727272727272727;0.2360325244463665;0.0;10.0;1.0;1.0;0.05;1.0;0.0;0.0;10.0;1.0;0.88;0.07;0.875;0.018432820714705644;0.0;20.0;1.0
0;1.0;0.045;0.2727272727272727;0.22573334621311156;0.0;5.0;1.0;1.0;0.04;0.4;0.21608472181968597;0.0;7.0;1.0;1.0;0.23;1.0;0.07600046678480459;0.0;10.0;1.0
0;0.82;0.08;0.36363636363636365;0.1852111495384814;0.0;12.0;1.0;1.0;0.095;1.0;0.04410810913912309;0.0;12.0;1.0;1.0;0.155;1.0;0.01670616249483905;0.0;12.0;1.0
1;1.0;0.0;0.0;0.23726252323669997;0.0;20.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0
