Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Процент баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Процент баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Процент баллов до Контрольная работа 3;Контрольная работа 3
0.0;0;0.8;0.12;6.0;0.75;0.086;1.0;0.0644;1.0;0.31;0.08;0.88;0.0842;4.0;0.24;0.18170000000000003
0.0;0;0.8;0.11;7.0;0.69;0.14;0.4;0.07;4.0;0.33;0.17;0.88;0.06;3.0;0.17;0.1534
1.0;0;1.0;0.13699999999999998;8.0;0.86;0.0742;1.0;0.051;3.0;0.24;0.1642;0.62;0.057999999999999996;3.0;0.16;0.1356
0.0;0;1.0;0.16;8.0;1.0;0.0967;1.0;0.07;4.0;0.33;0.17679999999999998;0.88;0.125;6.0;0.35;0.1833
1.0;0;0.7;0.12;6.0;0.75;0.0625;0.8;0.0433;1.0;0.21;0.095;0.62;0.12240000000000001;4.0;0.35;0.0
1.0;1;0.2;0.02;1.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.16;8.0;1.0;0.1338;1.0;0.0;0.0;0.0;0.165;0.75;0.0;0.0;0.0;0.09
0.0;0;0.9;0.12;6.0;0.75;0.0527;0.8;0.0287;1.0;0.14;0.1;0.75;0.0802;3.0;0.23;0.16670000000000001
1.0;0;0.9;0.12;6.0;0.75;0.0767;0.6;0.0683;2.0;0.33;0.09;0.5;0.11539999999999999;4.0;0.33;0.1366
1.0;0;0.9;0.06;3.0;0.38;0.0733;1.0;0.096;2.0;0.46;0.1;0.88;0.1266;2.0;0.36;0.2
0.0;0;0.9;0.16;8.0;1.0;0.0974;0.8;0.065;4.0;0.31;0.0666;0.75;0.105;6.0;0.3;0.0633
1.0;0;0.8;0.1;5.0;0.62;0.0675;0.6;0.1;1.0;0.48;0.1;0.62;0.0644;2.0;0.18;0.1534
1.0;0;0.8;0.06;3.0;0.38;0.06;1.0;0.0633;1.0;0.3;0.0833;0.88;0.0745;3.0;0.21;0.1666
1.0;1;0.2;0.042;4.0;0.26;0.078;0.6;0.003;1.0;0.01;0.121;0.25;0.05;3.0;0.14;0.0
1.0;0;0.9;0.12;6.0;0.75;0.1;1.0;0.0538;1.0;0.26;0.06;0.88;0.0902;4.0;0.26;0.1399
0.0;0;1.0;0.12;6.0;0.75;0.0616;1.0;0.0867;1.0;0.41;0.0933;0.88;0.0883;3.0;0.25;0.13
1.0;0;0.9;0.08;4.0;0.5;0.0833;0.6;0.0975;2.0;0.46;0.1;0.75;0.2;6.0;0.57;0.19329999999999997
1.0;0;0.9;0.12;6.0;0.75;0.0;0.8;0.035;1.0;0.17;0.06;0.75;0.0695;4.0;0.2;0.08
1.0;1;0.9;0.12;6.0;0.75;0.0;0.2;0.0;0.0;0.0;0.0;0.38;0.01;1.0;0.03;0.0
0.0;0;0.9;0.12;6.0;0.75;0.0842;0.8;0.0433;1.0;0.21;0.1;0.62;0.12029999999999999;3.0;0.34;0.1451
1.0;0;0.7;0.06;5.0;0.38;0.13;0.8;0.07;4.0;0.33;0.16;0.25;0.09699999999999999;5.0;0.27;0.085
1.0;0;1.0;0.04;3.0;0.25;0.0942;1.0;0.06;3.0;0.29;0.1242;0.5;0.1183;5.0;0.33;0.1133
1.0;0;0.7;0.08;4.0;0.5;0.06;0.8;0.0938;2.0;0.45;0.0667;0.5;0.1017;2.0;0.29;0.15460000000000002
0.0;0;0.7;0.0867;7.0;0.54;0.122;0.8;0.048;3.0;0.23;0.142;0.62;0.098;5.0;0.28;0.153
1.0;0;0.9;0.13799999999999998;8.0;0.86;0.08800000000000001;1.0;0.069;4.0;0.33;0.17800000000000002;0.75;0.08;4.0;0.23;0.127
1.0;1;0.6;0.08;4.0;0.5;0.0;0.8;0.0;0.0;0.0;0.0;0.38;0.051699999999999996;2.0;0.15;0.0
0.0;0;0.7;0.16;8.0;1.0;0.1258;0.8;0.0;0.0;0.0;0.17;1.0;0.0;0.0;0.0;0.17
0.0;0;0.8;0.16;8.0;1.0;0.1407;0.6;0.0;0.0;0.0;0.174;0.88;0.0167;1.0;0.05;0.077
0.0;0;1.0;0.12;6.0;0.75;0.06;1.0;0.09720000000000001;1.0;0.46;0.0867;1.0;0.09949999999999999;4.0;0.28;0.185
1.0;0;0.9;0.12;6.0;0.75;0.08;1.0;0.046799999999999994;1.0;0.22;0.06;1.0;0.0733;4.0;0.21;0.135
1.0;0;0.8;0.15;8.0;0.94;0.14150000000000001;1.0;0.06;3.0;0.29;0.1833;1.0;0.105;5.0;0.3;0.10830000000000001
1.0;0;0.8;0.08;4.0;0.5;0.09;0.4;0.0738;1.0;0.35;0.1;0.75;0.17;4.0;0.48;0.19329999999999997
1.0;1;0.8;0.05;5.0;0.31;0.06280000000000001;0.2;0.04;2.0;0.19;0.08779999999999999;0.62;0.14;6.0;0.4;0.1133
1.0;0;0.9;0.12;6.0;0.75;0.02;0.8;0.0417;1.0;0.2;0.09;0.75;0.05779999999999999;3.0;0.16;0.1366
1.0;0;0.8;0.145;8.0;0.91;0.1072;0.8;0.06;3.0;0.29;0.1014;0.75;0.1;5.0;0.28;0.135
1.0;1;0.7;0.06;5.0;0.38;0.09;0.4;0.03;2.0;0.14;0.15;0.25;0.0;0.0;0.0;0.0
0.0;0;1.0;0.16;8.0;1.0;0.185;0.8;0.05;1.0;0.24;0.19899999999999998;0.88;0.03;1.0;0.08;0.16
1.0;1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.8;0.12;6.0;0.75;0.095;0.6;0.11720000000000001;2.0;0.56;0.09;0.38;0.128;3.0;0.36;0.1833
0.0;1;1.0;0.125;8.0;0.78;0.03;0.6;0.054000000000000006;4.0;0.26;0.045;0.88;0.054000000000000006;3.0;0.15;0.02
0.0;0;0.9;0.14;8.0;0.88;0.16;1.0;0.06;3.0;0.29;0.16;0.75;0.098;5.0;0.28;0.1
0.0;0;0.9;0.12;6.0;0.75;0.06;0.8;0.0915;4.0;0.44;0.0667;1.0;0.1328;5.0;0.38;0.165
1.0;0;0.9;0.141;8.0;0.88;0.0582;0.8;0.047;4.0;0.22;0.1225;0.75;0.068;4.0;0.19;0.1133
0.0;0;0.9;0.12;6.0;0.75;0.07;0.8;0.0572;1.0;0.27;0.0867;0.88;0.1775;6.0;0.5;0.15990000000000001
1.0;0;0.8;0.135;8.0;0.84;0.13;1.0;0.06;1.0;0.29;0.127;1.0;0.08;5.0;0.23;0.13
1.0;0;0.7;0.11;7.0;0.69;0.14;0.8;0.08;4.0;0.38;0.17;0.5;0.05;2.0;0.14;0.1
1.0;0;0.8;0.12;6.0;0.75;0.1505;0.4;0.0;0.0;0.0;0.185;0.38;0.0;0.0;0.0;0.09
0.0;0;1.0;0.15;8.0;0.94;0.1394;1.0;0.06;3.0;0.29;0.1537;0.88;0.08;4.0;0.23;0.19
0.0;0;0.9;0.09899999999999999;8.0;0.62;0.12050000000000001;0.8;0.045;3.0;0.21;0.1945;0.5;0.036000000000000004;2.0;0.1;0.2
0.0;0;0.9;0.13;8.0;0.81;0.11;0.4;0.13;4.0;0.62;0.14;1.0;0.12;5.0;0.34;0.09
1.0;1;0.3;0.14;7.0;0.88;0.0;0.6;0.08;4.0;0.38;0.0;0.12;0.01;1.0;0.03;0.0
1.0;0;1.0;0.16;8.0;1.0;0.12710000000000002;1.0;0.05;1.0;0.24;0.184;0.75;0.0;0.0;0.0;0.184
0.0;0;0.9;0.12;7.0;0.75;0.051699999999999996;0.8;0.06;3.0;0.29;0.1318;0.75;0.1;5.0;0.28;0.1232
1.0;0;0.3;0.14;8.0;0.88;0.0968;0.8;0.07;4.0;0.33;0.1366;0.75;0.1;5.0;0.28;0.085
1.0;0;1.0;0.113;7.0;0.71;0.14;0.4;0.0;0.0;0.0;0.098;1.0;0.05;3.0;0.14;0.037000000000000005
1.0;0;1.0;0.10800000000000001;7.0;0.68;0.092;1.0;0.06;2.0;0.29;0.08800000000000001;0.88;0.01;1.0;0.03;0.127
0.0;0;0.8;0.09;6.0;0.56;0.1407;1.0;0.06;3.0;0.29;0.10769999999999999;0.75;0.09;5.0;0.25;0.0767
1.0;1;0.8;0.05;4.0;0.31;0.0783;1.0;0.04;2.0;0.19;0.056600000000000004;0.5;0.05;3.0;0.14;0.06
0.0;0;0.9;0.14;7.0;0.88;0.1258;0.8;0.0;0.0;0.0;0.159;0.62;0.0;0.0;0.0;0.129
1.0;0;0.9;0.16;8.0;1.0;0.1533;0.8;0.0;0.0;0.0;0.157;0.75;0.0;0.0;0.0;0.2
0.0;0;0.5;0.158;8.0;0.99;0.027200000000000002;0.2;0.08800000000000001;4.0;0.42;0.0967;0.38;0.05539999999999999;4.0;0.16;0.185
0.0;0;0.9;0.061;4.0;0.38;0.092;0.8;0.1;4.0;0.48;0.09699999999999999;0.75;0.07;5.0;0.2;0.13
0.0;0;0.6;0.10160000000000002;8.0;0.64;0.1247;0.2;0.0;0.0;0.0;0.0933;0.38;0.0192;1.0;0.05;0.1216
1.0;1;0.5;0.01;1.0;0.06;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.9;0.124;8.0;0.78;0.151;0.8;0.065;4.0;0.31;0.122;1.0;0.07;4.0;0.2;0.092
1.0;0;0.9;0.08800000000000001;8.0;0.55;0.1304;0.4;0.0504;4.0;0.24;0.11560000000000001;0.75;0.05540000000000001;4.0;0.16;0.1616
1.0;0;1.0;0.11599999999999999;7.0;0.72;0.153;1.0;0.068;4.0;0.32;0.17300000000000001;1.0;0.076;4.0;0.22;0.14
0.0;0;0.9;0.086;6.0;0.54;0.1016;0.8;0.0;0.0;0.0;0.1775;0.5;0.039;2.0;0.11;0.19
0.0;0;1.0;0.14800000000000002;8.0;0.92;0.1164;1.0;0.08;4.0;0.38;0.1328;0.75;0.109;6.0;0.31;0.1399
1.0;0;0.8;0.095;6.0;0.59;0.13;1.0;0.06;1.0;0.29;0.132;0.88;0.03;2.0;0.08;0.087
1.0;1;0.3;0.01;1.0;0.06;0.0;0.2;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0313
1.0;0;1.0;0.16;8.0;1.0;0.095;1.0;0.06;3.0;0.29;0.1311;0.88;0.1;5.0;0.28;0.1133
0.0;0;0.9;0.1;6.0;0.62;0.092;0.8;0.065;4.0;0.31;0.075;0.75;0.09;5.0;0.25;0.145
0.0;0;1.0;0.159;8.0;0.99;0.08039999999999999;1.0;0.08900000000000001;4.0;0.42;0.1128;0.75;0.11;6.0;0.31;0.1451
1.0;0;0.9;0.115;6.0;0.72;0.134;0.8;0.06;2.0;0.29;0.16699999999999998;0.75;0.07;4.0;0.2;0.087
1.0;0;1.0;0.14800000000000002;8.0;0.92;0.168;1.0;0.069;4.0;0.33;0.1501;0.75;0.0924;5.0;0.26;0.1082
0.0;0;0.7;0.11599999999999999;7.0;0.72;0.0242;0.2;0.08;4.0;0.38;0.11109999999999999;0.62;0.11;6.0;0.31;0.1067
1.0;0;1.0;0.115;6.0;0.72;0.086;1.0;0.035;2.0;0.17;0.1;0.5;0.07;5.0;0.2;0.03
1.0;0;0.9;0.14120000000000002;8.0;0.88;0.1313;0.8;0.08900000000000001;4.0;0.42;0.195;0.5;0.11;6.0;0.31;0.19
1.0;0;0.7;0.12;7.0;0.75;0.16329999999999997;0.8;0.059000000000000004;3.0;0.28;0.1328;1.0;0.124;6.0;0.35;0.0467
0.0;0;0.3;0.137;8.0;0.86;0.0682;0.8;0.07;4.0;0.33;0.0733;0.38;0.0774;5.0;0.22;0.1333
1.0;0;0.7;0.14;7.0;0.88;0.16;0.8;0.04;2.0;0.19;0.19399999999999998;0.88;0.11;2.0;0.31;0.19899999999999998
1.0;1;0.6;0.09600000000000002;6.0;0.6;0.0;0.2;0.01;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.7;0.0;0.0;0.0;0.07;0.8;0.0;0.0;0.0;0.1945;0.75;0.0;0.0;0.0;0.1433
1.0;0;0.7;0.16;8.0;1.0;0.0941;0.8;0.06;3.0;0.29;0.1427;0.62;0.08;4.0;0.23;0.0933
1.0;1;0.7;0.059000000000000004;3.0;0.37;0.142;0.4;0.01;1.0;0.05;0.10400000000000001;0.5;0.01;1.0;0.03;0.11699999999999999
0.0;1;0.8;0.048;5.0;0.3;0.096;0.8;0.0;0.0;0.0;0.1099;0.75;0.0;0.0;0.0;0.14
1.0;1;0.0;0.0;0.0;0.0;0.08470000000000001;0.0;0.0;0.0;0.0;0.07;0.38;0.02;1.0;0.06;0.0567
1.0;0;0.0;0.13;8.0;0.81;0.0;0.0;0.055;3.0;0.26;0.0;0.12;0.1;5.0;0.28;0.067
0.0;0;1.0;0.13;8.0;0.81;0.105;1.0;0.115;4.0;0.55;0.145;0.75;0.1;5.0;0.28;0.1
1.0;0;0.7;0.1142;8.0;0.71;0.1514;0.6;0.077;4.0;0.37;0.1618;0.5;0.05540000000000001;4.0;0.16;0.1283
0.0;1;0.8;0.045;3.0;0.28;0.085;0.8;0.0;0.0;0.0;0.1278;0.75;0.0;0.0;0.0;0.1333
0.0;0;1.0;0.07;6.0;0.44;0.06280000000000001;1.0;0.06;3.0;0.29;0.1358;0.75;0.1198;6.0;0.34;0.1016
0.0;0;0.9;0.139;8.0;0.87;0.1316;0.8;0.098;4.0;0.47;0.1439;0.75;0.09;5.0;0.25;0.05
0.0;0;1.0;0.09;6.0;0.56;0.0932;1.0;0.06;3.0;0.29;0.13720000000000002;0.88;0.07;4.0;0.2;0.15
1.0;0;0.9;0.12500000000000003;8.0;0.78;0.0999;0.8;0.07;4.0;0.33;0.1234;0.75;0.084;5.0;0.24;0.0767
1.0;0;1.0;0.125;8.0;0.78;0.085;1.0;0.054000000000000006;3.0;0.26;0.12;1.0;0.098;5.0;0.28;0.08
0.0;0;1.0;0.13;8.0;0.81;0.14;1.0;0.053000000000000005;3.0;0.25;0.165;0.88;0.096;5.0;0.27;0.16
1.0;0;0.6;0.115;7.0;0.72;0.09;0.2;0.06;4.0;0.29;0.065;0.62;0.09299999999999999;6.0;0.26;0.1
1.0;1;1.0;0.08;6.0;0.5;0.07200000000000001;1.0;0.055;3.0;0.26;0.07400000000000001;0.75;0.065;5.0;0.18;0.017
1.0;0;0.7;0.145;8.0;0.91;0.146;0.8;0.145;4.0;0.69;0.14;1.0;0.1;5.0;0.28;0.127
1.0;1;0.8;0.071;5.0;0.44;0.11;0.8;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0
1.0;1;0.9;0.048;4.0;0.3;0.0475;0.8;0.018000000000000002;1.0;0.09;0.0717;0.62;0.02;2.0;0.06;0.0
1.0;1;0.7;0.06;3.0;0.38;0.172;0.8;0.0;0.0;0.0;0.183;0.5;0.0;0.0;0.0;0.184
1.0;0;1.0;0.12299999999999998;7.0;0.77;0.12;1.0;0.066;4.0;0.31;0.1387;0.88;0.01;1.0;0.03;0.165
1.0;0;0.7;0.1;6.0;0.62;0.16;0.8;0.10099999999999999;4.0;0.48;0.18;0.88;0.079;4.0;0.22;0.105
1.0;0;0.8;0.14;7.0;0.88;0.17300000000000001;1.0;0.04;2.0;0.19;0.18899999999999997;0.75;0.0;0.0;0.0;0.059000000000000004
1.0;0;0.7;0.06;5.0;0.38;0.051699999999999996;0.4;0.04;2.0;0.19;0.10890000000000001;0.62;0.125;6.0;0.35;0.12
1.0;0;1.0;0.121;8.0;0.76;0.065;1.0;0.06;4.0;0.29;0.055;1.0;0.079;5.0;0.22;0.08
1.0;0;0.6;0.135;8.0;0.84;0.18;0.6;0.063;4.0;0.3;0.17;0.5;0.10099999999999999;6.0;0.29;0.165
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.6;0.09699999999999999;6.0;0.61;0.0;0.6;0.027999999999999997;3.0;0.13;0.19399999999999998;0.75;0.05;5.0;0.14;0.053
1.0;1;0.3;0.083;5.0;0.52;0.142;0.4;0.008;1.0;0.04;0.063;0.0;0.0;0.0;0.0;0.0
1.0;1;0.8;0.06;4.0;0.38;0.06;0.8;0.02;1.0;0.1;0.1;0.62;0.057;3.0;0.16;0.09
1.0;0;1.0;0.128;8.0;0.8;0.165;1.0;0.05199999999999999;4.0;0.25;0.155;0.5;0.092;5.0;0.26;0.12
1.0;0;0.7;0.10099999999999999;8.0;0.63;0.105;0.2;0.05800000000000001;4.0;0.28;0.135;0.38;0.098;6.0;0.28;0.11
0.0;0;0.9;0.10800000000000001;6.0;0.68;0.171;0.8;0.11;4.0;0.52;0.18100000000000002;0.75;0.105;6.0;0.3;0.175
1.0;0;1.0;0.11599999999999999;8.0;0.72;0.105;1.0;0.054000000000000006;3.0;0.26;0.15;0.88;0.054000000000000006;3.0;0.15;0.15
0.0;1;0.5;0.12;8.0;0.75;0.0366;0.8;0.06;3.0;0.29;0.0733;0.5;0.07;4.0;0.2;0.0466
1.0;1;0.9;0.0;0.0;0.0;0.045;0.6;0.06;3.0;0.29;0.0833;0.38;0.105;3.0;0.3;0.12990000000000002
0.0;0;0.9;0.16;8.0;1.0;0.133;0.8;0.04;2.0;0.19;0.145;0.88;0.1;5.0;0.28;0.085
1.0;0;0.8;0.16;8.0;1.0;0.1182;0.6;0.07;4.0;0.33;0.171;0.88;0.1;5.0;0.28;0.2
0.0;0;0.8;0.126;7.0;0.79;0.095;0.8;0.067;4.0;0.32;0.131;0.75;0.085;5.0;0.24;0.12
1.0;1;0.3;0.015;2.0;0.09;0.102;0.2;0.023;1.0;0.11;0.0;0.62;0.0;0.0;0.0;0.0
1.0;1;0.8;0.015;1.0;0.09;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.7;0.0;0.0;0.0;0.01;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.8;0.14;7.0;0.88;0.09699999999999999;1.0;0.005;1.0;0.02;0.13;0.62;0.06;1.0;0.17;0.132
0.0;1;0.4;0.011000000000000001;2.0;0.07;0.025;0.8;0.043;3.0;0.2;0.075;0.25;0.0;0.0;0.0;0.0
1.0;1;0.3;0.03;2.0;0.19;0.1;0.4;0.02;1.0;0.1;0.16;1.0;0.0;0.0;0.0;0.0483
1.0;0;0.9;0.107;8.0;0.67;0.11;0.2;0.025;2.0;0.12;0.115;0.62;0.0;0.0;0.0;0.14
1.0;0;1.0;0.12;8.0;0.75;0.1;0.6;0.059000000000000004;4.0;0.28;0.095;0.88;0.09399999999999999;5.0;0.27;0.02
1.0;0;0.3;0.11100000000000002;7.0;0.69;0.105;0.4;0.055999999999999994;3.0;0.27;0.105;0.75;0.039;3.0;0.11;0.1
1.0;0;0.5;0.09300000000000001;7.0;0.58;0.09;0.0;0.052000000000000005;3.0;0.25;0.085;0.62;0.096;5.0;0.27;0.04
1.0;1;1.0;0.04;4.0;0.25;0.002;0.8;0.03;1.0;0.14;0.1;1.0;0.01;1.0;0.03;0.073
1.0;0;1.0;0.146;8.0;0.91;0.17;1.0;0.055999999999999994;3.0;0.27;0.175;1.0;0.128;6.0;0.36;0.18
1.0;0;0.9;0.14200000000000002;8.0;0.89;0.13;0.8;0.054000000000000006;3.0;0.26;0.13;0.75;0.096;5.0;0.27;0.125
1.0;1;0.9;0.06;4.0;0.38;0.015;0.8;0.0;0.0;0.0;0.0617;0.88;0.0;0.0;0.0;0.0017000000000000001
1.0;1;0.4;0.125;8.0;0.78;0.0;0.6;0.02;1.0;0.1;0.04;0.5;0.059000000000000004;3.0;0.17;0.12
1.0;0;0.9;0.07;4.0;0.44;0.07780000000000001;0.6;0.07;2.0;0.33;0.1;0.5;0.1367;4.0;0.39;0.19
1.0;0;0.9;0.133;8.0;0.83;0.10099999999999999;0.8;0.059000000000000004;3.0;0.28;0.16699999999999998;0.88;0.078;4.0;0.22;0.073
1.0;0;0.6;0.11220000000000001;8.0;0.7;0.0321;0.6;0.1;4.0;0.48;0.1392;0.88;0.063;5.0;0.18;0.12990000000000002
1.0;0;0.8;0.14500000000000002;8.0;0.91;0.18899999999999997;0.6;0.018000000000000002;1.0;0.09;0.19;0.62;0.08;4.0;0.23;0.0
0.0;0;0.6;0.103;7.0;0.64;0.127;0.8;0.061;4.0;0.29;0.14400000000000002;0.75;0.1;5.0;0.28;0.114
1.0;0;0.8;0.14900000000000002;8.0;0.93;0.0;0.4;0.057;3.0;0.27;0.14400000000000002;0.62;0.1;5.0;0.28;0.08800000000000001
1.0;0;0.8;0.134;8.0;0.84;0.124;1.0;0.059000000000000004;3.0;0.28;0.16;0.62;0.078;5.0;0.22;0.125
1.0;0;0.9;0.149;8.0;0.93;0.188;0.8;0.06;3.0;0.29;0.195;0.88;0.098;5.0;0.28;0.19
0.0;1;0.4;0.015;1.0;0.09;0.08800000000000001;0.6;0.0;0.0;0.0;0.11699999999999999;0.0;0.0;0.0;0.0;0.0
1.0;0;0.9;0.1365;8.0;0.85;0.134;0.8;0.026000000000000002;3.0;0.12;0.139;0.88;0.05;5.0;0.14;0.075
1.0;1;1.0;0.0475;3.0;0.3;0.027000000000000003;1.0;0.055999999999999994;3.0;0.27;0.04;0.88;0.06;4.0;0.17;0.04
1.0;1;1.0;0.01;1.0;0.06;0.037000000000000005;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;1.0;0.03;2.0;0.19;0.0859;0.6;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0
0.0;0;0.9;0.138;8.0;0.86;0.1174;0.8;0.018000000000000002;1.0;0.09;0.1211;0.75;0.067;2.0;0.19;0.1533
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.045;5.0;0.28;0.12300000000000001;1.0;0.055;3.0;0.26;0.08;0.88;0.065;5.0;0.18;0.163
1.0;0;1.0;0.06;3.0;0.38;0.0554;1.0;0.105;2.0;0.5;0.0933;0.88;0.024900000000000002;1.0;0.07;0.19329999999999997
0.0;1;0.5;0.01;1.0;0.06;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.09;5.0;0.56;0.10800000000000001;1.0;0.06;2.0;0.29;0.12;0.75;0.01;1.0;0.03;0.157
1.0;1;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.125;7.0;0.78;0.18;1.0;0.09;4.0;0.43;0.163;1.0;0.12;6.0;0.34;0.18
0.0;0;1.0;0.11;8.0;0.69;0.09300000000000001;1.0;0.055;2.0;0.26;0.127;0.88;0.06;3.0;0.17;0.09
0.0;0;0.7;0.1;5.0;0.62;0.147;1.0;0.06;3.0;0.29;0.15;0.88;0.09;5.0;0.25;0.17670000000000002
1.0;0;0.6;0.1265;7.0;0.79;0.152;1.0;0.059000000000000004;3.0;0.28;0.145;0.5;0.085;5.0;0.24;0.067
1.0;0;0.9;0.1002;8.0;0.63;0.0417;0.8;0.07;4.0;0.33;0.11800000000000001;0.75;0.0774;5.0;0.22;0.1616
1.0;0;0.9;0.16;8.0;1.0;0.1727;0.8;0.065;4.0;0.31;0.17550000000000002;0.75;0.1;5.0;0.28;0.1566
0.0;1;0.7;0.1165;7.0;0.73;0.06;0.8;0.03;2.0;0.14;0.08900000000000001;0.75;0.085;5.0;0.24;0.08
1.0;0;0.7;0.11;6.0;0.69;0.0908;0.4;0.065;4.0;0.31;0.16829999999999998;0.62;0.1;5.0;0.28;0.1433
1.0;0;0.9;0.16;8.0;1.0;0.17329999999999998;0.8;0.065;4.0;0.31;0.1867;1.0;0.1;5.0;0.28;0.0915
1.0;0;0.9;0.12300000000000001;7.0;0.77;0.17600000000000002;0.8;0.06;3.0;0.29;0.175;0.88;0.1;5.0;0.28;0.19399999999999998
1.0;1;0.5;0.105;6.0;0.66;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.16;8.0;1.0;0.08;1.0;0.1537;4.0;0.73;0.09;0.75;0.2;7.0;0.57;0.12
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;1.0;0.046;5.0;0.29;0.07;0.4;0.06;2.0;0.29;0.083;0.5;0.04;2.0;0.11;0.083
0.0;0;1.0;0.1575;8.0;0.98;0.113;0.8;0.059000000000000004;3.0;0.28;0.142;0.5;0.043;3.0;0.12;0.1
0.0;0;0.9;0.11;7.0;0.69;0.083;0.6;0.045;3.0;0.21;0.142;0.5;0.075;5.0;0.21;0.067
0.0;0;1.0;0.16;8.0;1.0;0.172;1.0;0.07;4.0;0.33;0.1421;1.0;0.12;6.0;0.34;0.1666
1.0;0;1.0;0.105;6.0;0.66;0.17300000000000001;0.8;0.105;4.0;0.5;0.152;0.62;0.07;4.0;0.2;0.16699999999999998
1.0;0;0.9;0.153;8.0;0.96;0.161;0.8;0.052000000000000005;3.0;0.25;0.185;1.0;0.053;3.0;0.15;0.045
0.0;1;1.0;0.03;3.0;0.19;0.04;1.0;0.06;3.0;0.29;0.07;0.88;0.099;5.0;0.28;0.07
0.0;0;1.0;0.066;5.0;0.41;0.15;1.0;0.12;4.0;0.57;0.122;1.0;0.1;6.0;0.28;0.16
1.0;1;0.9;0.105;8.0;0.66;0.094;0.8;0.02;3.0;0.1;0.10300000000000001;0.75;0.035;5.0;0.1;0.1
1.0;0;0.5;0.09;5.0;0.56;0.0416;0.4;0.02;1.0;0.1;0.1483;0.75;0.1;5.0;0.28;0.1333
1.0;1;0.5;0.1005;6.0;0.63;0.052000000000000005;0.2;0.02;3.0;0.1;0.107;0.38;0.025;5.0;0.07;0.0
1.0;0;0.8;0.14;8.0;0.88;0.13;1.0;0.06;3.0;0.29;0.14;1.0;0.07;4.0;0.2;0.0999
1.0;0;1.0;0.15600000000000003;8.0;0.98;0.175;0.6;0.06;3.0;0.29;0.19399999999999998;0.88;0.1;5.0;0.28;0.17
0.0;1;0.5;0.025;2.0;0.16;0.083;0.6;0.025;2.0;0.12;0.081;0.88;0.035;3.0;0.1;0.067
1.0;0;0.8;0.07;5.0;0.44;0.12300000000000001;1.0;0.05;2.0;0.24;0.18100000000000002;0.75;0.04;3.0;0.11;0.13
0.0;0;0.9;0.106;7.0;0.66;0.132;0.8;0.05;4.0;0.24;0.09300000000000001;0.75;0.085;6.0;0.24;0.13699999999999998
0.0;0;0.9;0.08;5.0;0.5;0.095;0.8;0.055;4.0;0.26;0.071;0.75;0.075;5.0;0.21;0.09
1.0;1;1.0;0.095;7.0;0.59;0.038;0.6;0.05;2.0;0.24;0.04;0.5;0.02;1.0;0.06;0.02
1.0;0;1.0;0.16;8.0;1.0;0.156;1.0;0.06;3.0;0.29;0.1628;0.62;0.07;4.0;0.2;0.18
0.0;0;1.0;0.14300000000000002;8.0;0.89;0.125;0.2;0.05600000000000001;4.0;0.27;0.1;1.0;0.095;5.0;0.27;0.135
1.0;1;0.3;0.0;0.0;0.0;0.049;0.6;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
