Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Процент баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Процент баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Процент баллов до Контрольная работа 3;Контрольная работа 3
1.0;1;0.71;0.073;9.0;0.24;0.075;0.0;0.0;0.0;0.0;0.0;0.29;0.004;2.0;0.02;0.0
1.0;1;0.71;0.1;6.0;0.32;0.09;0.25;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
1.0;0;0.93;0.14;7.0;0.45;0.651;1.0;0.15;4.0;0.65;0.6809999999999999;1.0;0.13;6.0;0.56;0.6975
1.0;0;1.0;0.16;8.0;0.52;0.8;0.5;0.06;3.0;0.26;0.892;1.0;0.099;5.0;0.43;0.875
1.0;0;0.86;0.045;3.0;0.15;0.5285;1.0;0.087;3.0;0.38;0.7304999999999999;1.0;0.06;3.0;0.26;0.7925
0.0;0;0.79;0.15;8.0;0.48;0.5894999999999999;0.75;0.06;3.0;0.26;0.7304999999999999;0.86;0.1;5.0;0.43;0.95
1.0;0;1.0;0.11900000000000001;7.0;0.38;0.898;1.0;0.038;2.0;0.17;0.8949999999999999;0.86;0.0;0.0;0.0;0.829
1.0;1;0.71;0.11;7.0;0.35;0.6;0.5;0.01;1.0;0.04;0.0;0.43;0.02;1.0;0.09;0.0
1.0;0;1.0;0.1;5.0;0.32;0.475;0.5;0.04;2.0;0.17;0.5235000000000001;1.0;0.04;2.0;0.17;0.9515
1.0;1;1.0;0.06;6.0;0.19;0.4;1.0;0.03;3.0;0.13;0.55;1.0;0.06;3.0;0.26;0.8
1.0;0;1.0;0.141;8.0;0.45;0.8215;0.5;0.06;3.0;0.26;0.615;1.0;0.08;4.0;0.35;0.875
0.0;0;0.86;0.214;9.0;0.69;0.8;1.0;0.055;3.0;0.24;0.82;0.71;0.135;5.0;0.58;0.7
1.0;0;1.0;0.13;7.0;0.42;0.819;1.0;0.06;3.0;0.26;0.844;1.0;0.1;5.0;0.43;0.7175
1.0;0;0.86;0.07;5.0;0.23;0.55;1.0;0.06;3.0;0.26;0.55;1.0;0.1;5.0;0.43;0.6
0.0;0;1.0;0.165;9.0;0.53;0.51;1.0;0.055;3.0;0.24;0.575;1.0;0.09;5.0;0.39;0.625
1.0;0;0.93;0.16;8.0;0.52;0.52;1.0;0.06;3.0;0.26;0.7150000000000001;0.86;0.1;5.0;0.43;0.5650000000000001
1.0;1;0.71;0.1;5.0;0.32;0.3525;0.75;0.04;2.0;0.17;0.0;0.29;0.0;0.0;0.0;0.0
1.0;0;0.93;0.12;6.0;0.39;0.6975;1.0;0.02;1.0;0.09;0.775;1.0;0.02;1.0;0.09;0.8835000000000001
0.0;0;0.93;0.153;8.0;0.49;0.605;1.0;0.03;2.0;0.13;0.67;0.86;0.08;4.0;0.35;0.725
1.0;1;1.0;0.12500000000000003;8.0;0.4;0.6115;1.0;0.0;0.0;0.0;0.898;0.57;0.0;0.0;0.0;0.0
1.0;1;0.21;0.01;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
0.0;0;0.64;0.14;7.0;0.45;0.337;0.5;0.06;3.0;0.26;0.6285000000000001;0.29;0.12;6.0;0.52;0.8550000000000001
0.0;0;1.0;0.14;8.0;0.45;0.5265;1.0;0.07;4.0;0.3;0.64;1.0;0.081;3.0;0.35;0.9435
1.0;0;0.93;0.185;9.0;0.6;0.5900000000000001;0.75;0.03;3.0;0.13;0.7115;1.0;0.09;5.0;0.39;0.95
1.0;0;0.86;0.15;8.0;0.48;0.818;1.0;0.06;3.0;0.26;0.792;0.86;0.07;4.0;0.3;0.8835000000000001
1.0;0;1.0;0.155;8.0;0.5;0.635;1.0;0.099;4.0;0.43;0.75;1.0;0.13;6.0;0.56;0.86
1.0;1;0.93;0.14;7.0;0.45;0.45;1.0;0.01;1.0;0.04;0.5;1.0;0.02;1.0;0.09;0.45
1.0;0;0.79;0.11;7.0;0.35;0.65;1.0;0.06;3.0;0.26;0.9;1.0;0.08;4.0;0.35;0.65
0.0;1;0.5;0.046;3.0;0.15;0.1755;0.75;0.015;1.0;0.07;0.0;0.29;0.0;0.0;0.0;0.0
1.0;1;0.93;0.099;9.0;0.32;0.265;1.0;0.03;3.0;0.13;0.5700000000000001;1.0;0.021;5.0;0.09;0.425
1.0;0;0.79;0.195;9.0;0.63;0.45499999999999996;1.0;0.045;3.0;0.2;0.4;1.0;0.107;5.0;0.46;0.5650000000000001
1.0;0;0.71;0.13;8.0;0.42;0.4;0.5;0.06;4.0;0.26;0.45;0.57;0.08;4.0;0.35;0.5
1.0;1;0.64;0.04;2.0;0.13;0.55;1.0;0.01;1.0;0.04;0.4;1.0;0.02;2.0;0.09;0.25
1.0;0;0.86;0.13;7.0;0.42;0.55;1.0;0.06;3.0;0.26;0.95;1.0;0.1;5.0;0.43;0.9
1.0;0;1.0;0.156;8.0;0.5;0.611;1.0;0.04;2.0;0.17;0.952;1.0;0.1;5.0;0.43;0.79
0.0;1;0.21;0.0;0.0;0.0;0.05;0.5;0.01;1.0;0.04;0.0;0.14;0.0;0.0;0.0;0.0
0.0;0;0.93;0.17800000000000002;9.0;0.57;0.61;0.75;0.05;3.0;0.22;0.675;1.0;0.151;6.0;0.65;0.885
0.0;0;0.86;0.1;7.0;0.32;0.6;0.75;0.04;2.0;0.17;0.35;1.0;0.06;3.0;0.26;0.6
0.0;0;0.93;0.14;7.0;0.45;0.3645;0.75;0.05;3.0;0.22;0.675;1.0;0.06;3.0;0.26;0.875
0.0;1;0.64;0.04;3.0;0.13;0.35;0.75;0.02;2.0;0.09;0.45;0.43;0.04;2.0;0.17;0.3
1.0;0;0.71;0.16;8.0;0.52;0.5335;0.25;0.06;3.0;0.26;0.2615;0.57;0.1;5.0;0.43;0.605
1.0;1;0.43;0.04;3.0;0.13;0.0;0.25;0.04;3.0;0.17;0.0;0.29;0.05;3.0;0.22;0.0
1.0;1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.79;0.12;7.0;0.39;0.7;1.0;0.04;3.0;0.17;0.85;1.0;0.07;4.0;0.3;0.7
0.0;0;0.79;0.09;5.0;0.29;0.6;1.0;0.04;3.0;0.17;0.8;1.0;0.03;2.0;0.13;0.65
0.0;0;1.0;0.165;9.0;0.53;0.6950000000000001;0.5;0.02;2.0;0.09;0.6799999999999999;0.86;0.077;4.0;0.33;0.5599999999999999
0.0;0;1.0;0.15;8.0;0.48;0.75;1.0;0.06;3.0;0.26;0.95;1.0;0.1;5.0;0.43;1.0
0.0;0;0.79;0.13;8.0;0.42;0.45499999999999996;0.25;0.04;3.0;0.17;0.923;0.29;0.055;6.0;0.24;0.825
1.0;1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.57;0.07400000000000001;6.0;0.24;0.575;0.25;0.044000000000000004;3.0;0.19;0.42000000000000004;0.71;0.079;5.0;0.34;0.77
1.0;0;0.93;0.14;8.0;0.45;0.858;1.0;0.04;2.0;0.17;0.7230000000000001;0.71;0.08;4.0;0.35;0.7685
1.0;1;0.43;0.038;2.0;0.12;0.38;1.0;0.0;0.0;0.0;0.157;0.43;0.0;0.0;0.0;0.1
0.0;1;0.64;0.1;6.0;0.32;0.1145;0.75;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0
1.0;1;0.86;0.125;7.0;0.4;0.619;1.0;0.05;3.0;0.22;0.1335;0.43;0.02;1.0;0.09;0.4585
0.0;0;0.93;0.15;8.0;0.48;0.6;1.0;0.08;4.0;0.35;0.75;0.43;0.08;4.0;0.35;0.6
1.0;0;1.0;0.17;9.0;0.55;0.725;1.0;0.04;2.0;0.17;0.5549999999999999;0.71;0.1;5.0;0.43;0.4915
1.0;0;0.86;0.07;6.0;0.23;0.6;1.0;0.04;3.0;0.17;0.65;1.0;0.08;4.0;0.35;0.5
1.0;1;0.79;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.15;0.29;0.0;0.0;0.0;0.0
1.0;0;0.64;0.15;9.0;0.48;0.7849999999999999;0.75;0.06;3.0;0.26;0.8805;0.71;0.13;6.0;0.56;0.9685
0.0;0;1.0;0.1295;8.0;0.42;0.54;1.0;0.0795;4.0;0.35;0.52;1.0;0.12;6.0;0.52;0.615
1.0;1;0.64;0.0;0.0;0.0;0.125;0.25;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0
1.0;1;0.36;0.01;1.0;0.03;0.05;0.5;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
1.0;1;0.71;0.035500000000000004;6.0;0.11;0.075;1.0;0.0335;4.0;0.15;0.42000000000000004;1.0;0.07300000000000001;5.0;0.32;0.22999999999999998
0.0;0;0.86;0.14;8.0;0.45;0.65;0.75;0.08;4.0;0.35;0.55;0.86;0.13;6.0;0.56;0.6
1.0;0;0.71;0.17;9.0;0.55;0.6815;1.0;0.04;2.0;0.17;0.8;1.0;0.1;5.0;0.43;0.625
1.0;0;1.0;0.19799999999999998;9.0;0.64;0.595;0.5;0.031;2.0;0.13;0.6;1.0;0.13;6.0;0.56;0.95
1.0;1;0.21;0.02;2.0;0.06;0.0675;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.488;0.14;0.0;0.0;0.0;0.2
1.0;1;1.0;0.09;6.0;0.29;0.55;0.5;0.02;1.0;0.09;0.95;0.43;0.01;1.0;0.04;0.0
0.0;0;0.86;0.131;9.0;0.42;0.41;1.0;0.055;3.0;0.24;0.77;1.0;0.115;5.0;0.5;0.8
0.0;1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.64;0.03;3.0;0.1;0.1;0.75;0.01;1.0;0.04;0.4;0.43;0.0;0.0;0.0;0.0
0.0;1;0.36;0.04;3.0;0.13;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;1.0;0.16;8.0;0.52;0.5;1.0;0.06;3.0;0.26;0.7;1.0;0.1;5.0;0.43;0.6
1.0;1;1.0;0.0;0.0;0.0;0.4245;1.0;0.0;0.0;0.0;0.4;1.0;0.03;2.0;0.13;0.35
1.0;1;0.71;0.08;7.0;0.26;0.2;1.0;0.02;2.0;0.09;0.6;1.0;0.01;1.0;0.04;0.55
1.0;1;0.93;0.09;5.0;0.29;0.515;1.0;0.05;3.0;0.22;0.585;0.14;0.04;2.0;0.17;0.0
0.0;0;0.93;0.1;6.0;0.32;0.4;0.75;0.07;4.0;0.3;0.55;1.0;0.14;6.0;0.61;0.65
1.0;0;0.71;0.145;8.0;0.47;0.4335;0.25;0.06;3.0;0.26;0.40149999999999997;0.57;0.1;5.0;0.43;0.425
1.0;1;0.29;0.02;2.0;0.06;0.2;1.0;0.01;1.0;0.04;0.0;0.71;0.0;0.0;0.0;0.0
0.0;1;0.79;0.06;5.0;0.19;0.3;1.0;0.04;2.0;0.17;0.0;0.86;0.1;5.0;0.43;0.3
1.0;0;0.86;0.168;8.0;0.54;0.6;1.0;0.054000000000000006;3.0;0.23;0.675;1.0;0.13;6.0;0.56;0.85
0.0;0;0.79;0.31;9.0;1.0;0.471;1.0;0.04;2.0;0.17;0.0;0.86;0.2;5.0;0.87;0.475
1.0;1;0.43;0.05;5.0;0.16;0.1;0.75;0.01;1.0;0.04;0.55;0.86;0.0;0.0;0.0;0.5
1.0;1;1.0;0.07;4.0;0.23;0.1;0.75;0.06;1.0;0.26;0.25;0.71;0.1;2.0;0.43;0.2
1.0;1;0.29;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0
1.0;0;0.86;0.16;8.0;0.52;0.773;0.75;0.06;3.0;0.26;0.9375;1.0;0.08;4.0;0.35;0.75
1.0;0;0.93;0.12;8.0;0.39;0.865;1.0;0.06;3.0;0.26;0.817;1.0;0.12;6.0;0.52;0.885
1.0;1;0.71;0.14;7.0;0.45;0.55;1.0;0.02;1.0;0.09;0.35;0.57;0.0;0.0;0.0;0.35
1.0;1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.79;0.18;9.0;0.58;0.6;0.5;0.06;3.0;0.26;0.75;0.57;0.05;2.0;0.22;0.65
1.0;0;0.79;0.114;6.0;0.37;0.71;0.5;0.05;3.0;0.22;0.765;1.0;0.14;6.0;0.61;0.885
0.0;0;0.86;0.15;8.0;0.48;0.5825;1.0;0.06;3.0;0.26;0.5755;0.71;0.1;5.0;0.43;0.8460000000000001
1.0;0;1.0;0.16;8.0;0.52;0.857;1.0;0.06;3.0;0.26;0.9109999999999999;1.0;0.1;5.0;0.43;0.782
1.0;0;0.93;0.18;9.0;0.58;0.6545;1.0;0.05;3.0;0.22;0.7505;0.71;0.09;4.0;0.39;0.845
1.0;0;0.93;0.165;8.0;0.53;0.7110000000000001;1.0;0.04;3.0;0.17;0.6165;1.0;0.09;5.0;0.39;0.825
0.0;0;0.86;0.15;8.0;0.48;0.1;0.75;0.12;3.0;0.52;0.4;0.86;0.15;6.0;0.65;0.4
1.0;0;1.0;0.15600000000000003;8.0;0.5;0.78;1.0;0.1;4.0;0.43;0.0;0.86;0.127;5.0;0.55;0.8
0.0;0;0.29;0.16;8.0;0.52;0.75;0.75;0.05;3.0;0.22;1.0;1.0;0.1;5.0;0.43;1.0
1.0;0;0.57;0.16;8.0;0.52;0.5785;0.5;0.06;3.0;0.26;0.7434999999999999;0.71;0.1;5.0;0.43;0.7485
1.0;1;0.93;0.04;3.0;0.13;0.4;1.0;0.04;3.0;0.17;0.55;1.0;0.08;5.0;0.35;0.45
1.0;0;0.36;0.09;7.0;0.29;0.4;0.25;0.07;3.0;0.3;0.35;0.86;0.17;5.0;0.74;0.1
1.0;1;0.5;0.052000000000000005;4.0;0.17;0.0;0.5;0.01;2.0;0.04;0.585;0.43;0.01;1.0;0.04;0.445
1.0;1;0.79;0.066;7.0;0.21;0.385;1.0;0.037000000000000005;4.0;0.16;0.5650000000000001;0.57;0.012;2.0;0.05;0.61
0.0;0;0.86;0.2;9.0;0.65;0.5865;1.0;0.04;2.0;0.17;0.6885;1.0;0.02;1.0;0.09;0.589
0.0;0;0.79;0.15;8.0;0.48;0.4585;1.0;0.09;4.0;0.39;0.2625;1.0;0.081;4.0;0.35;0.3085
1.0;1;0.86;0.04;3.0;0.13;0.42750000000000005;1.0;0.0;0.0;0.0;0.0;0.86;0.0;0.0;0.0;0.475
1.0;0;0.86;0.12;7.0;0.39;0.532;1.0;0.06;3.0;0.26;0.5055;0.86;0.08;4.0;0.35;0.7849999999999999
1.0;1;0.21;0.01;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.79;0.13;8.0;0.42;0.296;1.0;0.02;1.0;0.09;0.575;0.43;0.08;4.0;0.35;0.525
0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.79;0.075;4.0;0.24;0.4405;1.0;0.01;1.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.93;0.10800000000000001;7.0;0.35;0.7205;1.0;0.07;4.0;0.3;0.6950000000000001;1.0;0.08;4.0;0.35;0.8550000000000001
0.0;0;0.5;0.1;6.0;0.32;0.3285;0.5;0.135;4.0;0.59;0.6035;0.57;0.06;3.0;0.26;0.61
0.0;0;0.93;0.16;8.0;0.52;1.0;0.75;0.0574;3.0;0.25;0.8455;0.71;0.091;4.0;0.39;1.0
0.0;0;0.71;0.16;8.0;0.52;0.7;0.25;0.06;3.0;0.26;0.745;0.71;0.1;5.0;0.43;0.655
1.0;1;0.14;0.06;3.0;0.19;0.0;0.25;0.0;0.0;0.0;0.1;0.86;0.1;1.0;0.43;0.15
0.0;0;0.79;0.1445;8.0;0.47;0.58;1.0;0.0955;4.0;0.41;0.85;1.0;0.15;6.0;0.65;0.95
1.0;0;0.93;0.14;8.0;0.45;0.35;1.0;0.05;3.0;0.22;0.5;0.86;0.09;5.0;0.39;0.6
1.0;0;0.86;0.115;6.0;0.37;0.55;1.0;0.08;4.0;0.35;0.8;1.0;0.13;6.0;0.56;0.85
0.0;0;0.79;0.128;9.0;0.41;0.32;1.0;0.055;3.0;0.24;0.5700000000000001;1.0;0.16;6.0;0.69;0.75
1.0;0;0.43;0.09;6.0;0.29;0.35;0.75;0.06;4.0;0.26;0.5;0.86;0.04;2.0;0.17;0.55
0.0;0;1.0;0.16;8.0;0.52;0.46749999999999997;1.0;0.06;3.0;0.26;0.4335;1.0;0.1;5.0;0.43;0.45
1.0;0;0.79;0.12;7.0;0.39;0.367;1.0;0.06;3.0;0.26;0.4165;0.86;0.085;5.0;0.37;0.6599999999999999
1.0;0;0.29;0.12;7.0;0.39;0.34249999999999997;0.25;0.0825;4.0;0.36;0.5105000000000001;0.29;0.1;4.0;0.43;0.3
1.0;0;0.79;0.13699999999999998;7.0;0.44;0.585;1.0;0.107;4.0;0.46;0.475;0.29;0.11;5.0;0.48;0.21000000000000002
1.0;0;0.79;0.19;8.0;0.61;0.3;0.75;0.06;3.0;0.26;0.1;0.86;0.18;6.0;0.78;0.5
1.0;0;0.93;0.16;8.0;0.52;0.383;1.0;0.06;3.0;0.26;0.5805;0.57;0.1;5.0;0.43;0.46849999999999997
0.0;0;0.71;0.0535;6.0;0.17;0.495;0.5;0.04650000000000001;4.0;0.2;0.735;0.86;0.13;6.0;0.56;0.615
0.0;1;0.57;0.03;2.0;0.1;0.2;0.25;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0
1.0;1;0.36;0.0;0.0;0.0;0.034999999999999996;0.0;0.0;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0
1.0;1;0.64;0.048;5.0;0.15;0.08349999999999999;0.25;0.0;0.0;0.0;0.44699999999999995;0.14;0.0;0.0;0.0;0.075
1.0;0;1.0;0.14;7.0;0.45;0.8;1.0;0.06;3.0;0.26;0.7;1.0;0.1;5.0;0.43;0.95
1.0;0;0.79;0.12;8.0;0.39;0.55;0.25;0.0;0.0;0.0;0.75;1.0;0.1;5.0;0.43;0.65
0.0;1;0.07;0.005;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.86;0.12;8.0;0.39;0.3;1.0;0.08;4.0;0.35;0.65;0.86;0.1;5.0;0.43;0.5
1.0;0;0.93;0.1;6.0;0.32;0.6;1.0;0.05;3.0;0.22;0.55;0.71;0.06;3.0;0.26;0.75
1.0;1;0.5;0.03;2.0;0.1;0.0875;0.75;0.0;0.0;0.0;0.505;0.29;0.0;0.0;0.0;0.0
1.0;0;1.0;0.1;8.0;0.32;0.65;0.5;0.04;3.0;0.17;0.75;1.0;0.08;4.0;0.35;0.65
0.0;1;0.79;0.16;8.0;0.52;0.3;1.0;0.04;2.0;0.17;0.35;0.86;0.02;2.0;0.09;0.4
0.0;1;0.21;0.024;2.0;0.08;0.0;0.75;0.009;3.0;0.04;0.0;0.29;0.004;2.0;0.02;0.0
1.0;1;1.0;0.04;3.0;0.13;0.29900000000000004;1.0;0.01;1.0;0.04;0.242;0.29;0.0;0.0;0.0;0.15
1.0;0;1.0;0.12;7.0;0.39;0.6;1.0;0.075;4.0;0.33;0.6;1.0;0.1;6.0;0.43;0.25
1.0;0;0.5;0.055;4.0;0.18;0.65;0.75;0.05;3.0;0.22;0.8;0.57;0.08;4.0;0.35;0.75
1.0;0;1.0;0.13149999999999998;8.0;0.42;0.915;1.0;0.07;4.0;0.3;0.9835;1.0;0.12;6.0;0.52;0.885
0.0;0;0.93;0.16;8.0;0.52;0.592;1.0;0.06;3.0;0.26;0.7235;1.0;0.1;5.0;0.43;0.625
1.0;1;0.21;0.0;0.0;0.0;0.0;0.75;0.02;2.0;0.09;0.0;0.43;0.0;0.0;0.0;0.4
1.0;1;0.36;0.05;3.0;0.16;0.25;0.25;0.07;1.0;0.3;0.0;0.57;0.08;2.0;0.35;0.0
1.0;0;1.0;0.16;8.0;0.52;0.2065;1.0;0.06;3.0;0.26;0.275;1.0;0.09;5.0;0.39;0.6184999999999999
1.0;1;0.93;0.055999999999999994;4.0;0.18;0.125;0.75;0.03;2.0;0.13;0.4565;0.14;0.02;1.0;0.09;0.0
0.0;0;1.0;0.09299999999999999;8.0;0.3;0.635;1.0;0.068;4.0;0.3;0.85;1.0;0.11699999999999999;6.0;0.51;0.78
1.0;0;1.0;0.12;8.0;0.39;0.7;1.0;0.085;4.0;0.37;0.6;1.0;0.095;6.0;0.41;0.65
0.0;0;1.0;0.09;6.0;0.29;0.45;0.25;0.0;0.0;0.0;0.65;0.71;0.05;3.0;0.22;0.95
1.0;1;0.5;0.0;0.0;0.0;0.0125;0.25;0.0;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0
1.0;0;1.0;0.16;8.0;0.52;0.701;1.0;0.06;3.0;0.26;0.9570000000000001;1.0;0.1;5.0;0.43;0.875
1.0;0;0.71;0.1225;8.0;0.4;0.62;0.75;0.0725;3.0;0.31;0.375;1.0;0.151;6.0;0.65;0.575
1.0;1;0.57;0.12;4.0;0.39;0.05;1.0;0.02;2.0;0.09;0.0;0.0;0.07;2.0;0.3;0.0
0.0;0;0.86;0.2;9.0;0.65;0.6;1.0;0.04;2.0;0.17;0.6950000000000001;1.0;0.02;1.0;0.09;0.7849999999999999
1.0;1;0.79;0.13;7.0;0.42;0.493;0.5;0.04;2.0;0.17;0.6165;0.57;0.06;3.0;0.26;0.215
1.0;0;0.79;0.13;8.0;0.42;0.5135;1.0;0.030999999999999996;3.0;0.13;0.7765;0.86;0.024;3.0;0.1;0.85
1.0;0;1.0;0.11699999999999999;8.0;0.38;0.16;1.0;0.059000000000000004;3.0;0.26;0.4415;1.0;0.095;5.0;0.41;0.7
1.0;0;1.0;0.13;8.0;0.42;0.8724999999999999;1.0;0.06;3.0;0.26;0.9265000000000001;1.0;0.08;4.0;0.35;0.657
1.0;1;0.36;0.0;0.0;0.0;0.01;0.5;0.0;0.0;0.0;0.075;0.86;0.0;0.0;0.0;0.1165
1.0;0;0.86;0.15;8.0;0.48;0.8;0.5;0.09;4.0;0.39;1.0;1.0;0.11;4.0;0.48;0.7
0.0;0;1.0;0.153;8.0;0.49;0.6;1.0;0.051;4.0;0.22;0.6799999999999999;0.86;0.06;3.0;0.26;0.875
1.0;0;1.0;0.09;6.0;0.29;0.5435;1.0;0.064;4.0;0.28;0.4;1.0;0.08;4.0;0.35;0.7665
0.0;0;1.0;0.2;9.0;0.65;0.522;1.0;0.06;3.0;0.26;0.6865;1.0;0.091;4.0;0.39;0.7785
0.0;0;0.79;0.125;7.0;0.4;0.52;1.0;0.06;3.0;0.26;0.6799999999999999;0.43;0.05;3.0;0.22;0.5700000000000001
1.0;0;0.71;0.135;9.0;0.44;0.34500000000000003;1.0;0.032;3.0;0.14;0.8099999999999999;0.86;0.12;6.0;0.52;0.315
0.0;0;0.86;0.098;8.0;0.32;0.23500000000000001;1.0;0.084;4.0;0.36;0.51;1.0;0.11699999999999999;6.0;0.51;0.6
0.0;0;1.0;0.12;7.0;0.39;0.65;1.0;0.06;3.0;0.26;0.7;1.0;0.1;5.0;0.43;0.9
1.0;0;0.86;0.157;8.0;0.51;0.7625;1.0;0.059000000000000004;3.0;0.26;0.806;1.0;0.1;5.0;0.43;0.8484999999999999
0.0;0;1.0;0.15;8.0;0.48;0.41050000000000003;1.0;0.05;3.0;0.22;0.5735;1.0;0.054000000000000006;3.0;0.23;0.8150000000000001
1.0;0;0.93;0.14;8.0;0.45;0.5615;0.75;0.09;4.0;0.39;0.583;1.0;0.052000000000000005;3.0;0.23;0.9550000000000001
1.0;1;0.64;0.12;7.0;0.39;0.506;0.25;0.02;1.0;0.09;0.525;0.57;0.08;4.0;0.35;0.275
1.0;0;0.93;0.109;8.0;0.35;0.1315;1.0;0.055;3.0;0.24;0.7474999999999999;0.71;0.075;5.0;0.32;0.75
0.0;0;0.93;0.14;7.0;0.45;0.758;1.0;0.06;3.0;0.26;0.78;1.0;0.08;4.0;0.35;0.775
1.0;0;1.0;0.159;8.0;0.51;0.7675;1.0;0.06;3.0;0.26;0.7275;1.0;0.1;5.0;0.43;0.925
0.0;0;0.93;0.14;7.0;0.45;0.45;1.0;0.08;4.0;0.35;0.45;0.43;0.08;4.0;0.35;0.35
0.0;0;0.43;0.13;7.0;0.42;0.7;1.0;0.06;3.0;0.26;0.55;1.0;0.05;3.0;0.22;0.35
0.0;0;0.71;0.152;9.0;0.49;0.67;0.75;0.009;2.0;0.04;0.85;0.86;0.036000000000000004;5.0;0.16;0.61
0.0;0;0.93;0.10400000000000001;7.0;0.34;0.477;1.0;0.05;3.0;0.22;0.655;0.86;0.08;4.0;0.35;0.55
0.0;0;1.0;0.16;8.0;0.52;0.7585;1.0;0.04;2.0;0.17;0.5205;1.0;0.1;5.0;0.43;0.9099999999999999
1.0;1;0.0;0.005;1.0;0.02;0.0;0.5;0.004;2.0;0.02;0.0;0.29;0.004;2.0;0.02;0.0
1.0;0;0.86;0.14;7.0;0.45;0.4375;0.75;0.06;3.0;0.26;0.5865;0.86;0.1;5.0;0.43;1.0
1.0;0;0.79;0.125;7.0;0.4;0.5;0.5;0.065;4.0;0.28;0.3;0.57;0.1;5.0;0.43;0.4
0.0;0;1.0;0.14;7.0;0.45;0.592;1.0;0.06;3.0;0.26;0.643;1.0;0.1;5.0;0.43;0.865
0.0;1;0.86;0.02;1.0;0.06;0.1;0.5;0.0;0.0;0.0;0.25;0.43;0.0;0.0;0.0;0.5
1.0;0;1.0;0.16;8.0;0.52;0.7110000000000001;1.0;0.06;3.0;0.26;0.775;1.0;0.1;5.0;0.43;1.0
1.0;0;0.93;0.14200000000000002;8.0;0.46;0.8300000000000001;1.0;0.11;4.0;0.48;0.425;1.0;0.142;6.0;0.61;0.86
0.0;0;0.86;0.215;9.0;0.69;0.55;1.0;0.06;3.0;0.26;0.51;0.71;0.06;3.0;0.26;0.35
1.0;1;0.86;0.06;5.0;0.19;0.45;1.0;0.02;1.0;0.09;0.5;1.0;0.01;1.0;0.04;0.5
0.0;1;0.71;0.105;7.0;0.34;0.35;1.0;0.04;2.0;0.17;0.2;0.86;0.0;0.0;0.0;0.4
1.0;0;0.79;0.16;8.0;0.52;0.6;0.75;0.06;3.0;0.26;0.6;1.0;0.1;5.0;0.43;0.6
1.0;1;0.86;0.040999999999999995;8.0;0.13;0.175;1.0;0.009;3.0;0.04;0.32;1.0;0.047;5.0;0.2;0.31
1.0;0;0.79;0.16;8.0;0.52;0.683;1.0;0.05;3.0;0.22;0.75;0.86;0.09;4.0;0.39;0.8935000000000001
1.0;0;0.93;0.12;6.0;0.39;0.9494999999999999;1.0;0.06;3.0;0.26;0.9164999999999999;1.0;0.13;5.0;0.56;0.99
1.0;0;0.79;0.126;9.0;0.41;0.335;1.0;0.025;3.0;0.11;0.485;1.0;0.06;6.0;0.26;0.795
1.0;1;0.64;0.08;6.0;0.26;0.325;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
