Команды;Направление;Пол;Баллы;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Контрольная работа 3
ПиОА АТ-01, ПиОА К-01, ПиОА Л-02, ПиОА П-01;09.03.03 Прикладная информатика;1;63.3;1;0.7;0.08800000000000001;0.5;0.905317623820502;0.0;0.4;0.09;0.26666666666666666;0.28268786395436185;13.3;0.38;0.07;0.17391304347826086;0.2269057065106005;16.7
ПиОА АТ-01, ПиОА К-01, ПиОА Л-02, ПиОА П-01;09.03.02 Информационные системы и технологии;1;40.7;1;0.9;0.065;0.4;0.8381527307120106;0.0;0.6;0.07;0.26666666666666666;0.2523049687147031;6.7;0.62;0.065;0.21739130434782608;0.2059325923429681;14.0
ПиОА АТ-31, ПиОА К-31, ПиОА Л-05, ПиОА П-31;06.05.01 Биоинженерия и биоинформатика;0;46.16;1;0.7;0.115;0.6;0.9500000000000001;6.66;0.8;0.06;0.2;0.26436499667153324;10.33;0.5;0.06;0.13043478260869565;0.2221613295737066;5.67
ПиОА АТ-01, ПиОА К-01, ПиОА Л-02, ПиОА П-01;10.03.01 Информационная безопасность;1;36.1;1;1.0;0.068;0.6;0.6939740629158989;0.0;0.6;0.06;0.26666666666666666;0.23051189977531802;5.6;0.38;0.06;0.21739130434782608;0.179839337976952;11.7
ПиОА АТ-01, ПиОА К-01, ПиОА Л-02, ПиОА П-01;10.05.03 Информационная безопасность автоматизированных систем;1;96.0;0;0.7;0.129;0.8;0.7462573282722255;12.1;0.8;0.14;0.26666666666666666;0.5684947299661856;16.0;0.62;0.09;0.2608695652173913;0.40160714943088693;17.0
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;38.03.01 Экономика;0;61.0;1;1.0;0.1425;0.8;0.7359517647237488;6.61;0.8;0.057999999999999996;0.2;0.22658817877787155;8.99;1.0;0.095;0.21739130434782608;0.19564490217366243;9.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;15.03.06 Мехатроника и робототехника;1;64.5;0;1.0;0.15;0.8;0.806225774829855;12.0;1.0;0.04;0.13333333333333333;0.25562055071556883;11.0;0.75;0.09;0.21739130434782608;0.2102221076140791;10.5
ПиОА АТ-11, ПиОА К-11, ПиОА Л-05, ПиОА П-11 ШЕН;04.03.01 Химия;1;61.0;1;0.8;0.1;0.6;0.8944271909999159;11.0;0.4;0.09;0.13333333333333333;0.4869464799836572;13.0;0.75;0.1;0.21739130434782608;0.34757442365739;4.0
ПиОА АТ-11, ПиОА К-11, ПиОА Л-02, ПиОА П-11 ШЕН;04.03.01 Химия;0;14.0;1;0.8;0.04;0.4;0.48989794855663565;6.0;0.8;0.0;0.0;0.1217366199959143;4.0;0.38;0.0;0.0;0.08563522497209305;0.0
ПиОА АТ-23, ПиОА К-23, ПиОА Л-02, ПиОА П-23 СП;10.03.01 Информационная безопасность;1;77.4;0;0.6;0.14;0.7;0.9165151389911679;13.2;0.6;0.02;0.13333333333333333;0.2556205507155688;16.2;0.75;0.11;0.17391304347826086;0.27991338194748194;8.0
ПиОА АТ-30, ПиОА К-30, ПиОА Л-02, ПиОА П-30;04.03.01 Химия;0;63.0;1;1.0;0.15;0.8;0.7745966692414834;6.51;0.8;0.06;0.2;0.23681108091284947;12.83;0.62;0.1;0.17391304347826086;0.24350427517253434;7.66
ПиОА АТ-28, ПиОА К-28, ПиОА Л-02, ПиОА П-28;06.05.01 Биоинженерия и биоинформатика;0;91.51;0;0.9;0.16;0.8;0.8;12.98;1.0;0.08;0.26666666666666666;0.2202298318759223;15.53;1.0;0.13;0.2608695652173913;0.19695121911143243;15.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;02.03.03 Математическое обеспечение и администрирование информационных систем;0;61.0;0;0.9;0.11;0.7;0.8306623862918074;16.0;0.6;0.06;0.2;0.24347323999182854;12.0;0.38;0.06;0.13043478260869565;0.21068060784819506;10.0
ПиОА АТ-33, ПиОА К-33, ПиОА Л-02, ПиОА П-33;06.05.01 Биоинженерия и биоинформатика;1;0.0;1;0.9;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.03 Информационная безопасность автоматизированных систем;1;61.0;1;1.0;0.1;0.7;0.7745966692414834;12.0;0.4;0.0;0.0;0.2171495426660952;13.0;0.62;0.0767;0.17391304347826086;0.20292015534113744;11.83
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;02.03.03 Математическое обеспечение и администрирование информационных систем;1;68.5;0;0.9;0.14;0.8;0.8;16.0;0.6;0.04;0.13333333333333333;0.25029453851837297;17.0;0.62;0.07;0.17391304347826086;0.20976260519007187;10.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;80.0;0;1.0;0.15;0.8;0.806225774829855;14.0;0.8;0.08;0.26666666666666666;0.22175393194281437;17.0;0.62;0.09;0.21739130434782608;0.1941136902601085;14.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.01 Компьютерная безопасность;1;78.0;0;0.9;0.14;0.8;0.8;15.0;0.4;0.07;0.26666666666666666;0.22022983187592227;17.0;0.5;0.09;0.21739130434782608;0.19060230006833817;14.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.01 Компьютерная безопасность;1;92.5;0;1.0;0.15;0.8;0.806225774829855;18.0;1.0;0.06;0.2;0.24208591679012886;19.0;1.0;0.115;0.2608695652173913;0.20710068221288852;18.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.03 Прикладная информатика;0;71.5;0;1.0;0.15;0.8;0.806225774829855;13.0;0.6;0.06;0.2;0.24208591679012886;13.0;0.88;0.1;0.21739130434782608;0.2065174631382767;9.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;01.03.01 Математика;1;2.0;1;0.2;0.02;0.2;0.4000000000000001;0.0;0.0;0.0;0.0;0.09357968418421547;0.0;0.0;0.0;0.0;0.06366053616778214;0.0
ПиОА АТ-03, ПиОА К-03, ПиОА Л-05, ПиОА П-03 ШЕН;06.03.01 Биология;1;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ПиОА АТ-23, ПиОА К-23, ПиОА Л-02, ПиОА П-23 СП;02.03.03 Математическое обеспечение и администрирование информационных систем;1;66.5;0;0.6;0.12;0.6;0.9797958971132712;18.3;1.0;0.01;0.06666666666666667;0.2634077273964049;19.2;0.62;0.01;0.043478260869565216;0.19695121911143246;10.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.03 Прикладная информатика;1;79.0;0;1.0;0.13;0.8;0.7810249675906655;17.0;1.0;0.06;0.2;0.23502649571507991;20.0;0.88;0.085;0.21739130434782608;0.19633785350131816;12.5
ПиОА АТ-09, ПиОА К-09, ПиОА Л-01, ПиОА П-09;09.03.02 Информационные системы и технологии;0;52.0;1;0.7;0.1;0.6;0.8944271909999159;6.0;1.0;0.06;0.2;0.2556205507155688;8.0;1.0;0.08;0.17391304347826086;0.21565978404111288;7.67
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;35.0;1;0.4;0.04;0.4;0.48989794855663565;11.0;1.0;0.04;0.13333333333333333;0.19766232334989423;16.0;0.62;0.0;0.0;0.1430255338022794;0.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;02.03.03 Математическое обеспечение и администрирование информационных систем;1;64.5;0;0.8;0.08;0.6;0.7483314773547883;0.0;0.6;0.06;0.2;0.2350264957150799;18.0;0.75;0.095;0.21739130434782608;0.20119242692830183;19.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;79.5;0;1.0;0.13;0.7;0.9;20.0;1.0;0.06;0.2;0.25562055071556883;19.0;0.88;0.06;0.17391304347826086;0.20976260519007187;12.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.03 Прикладная информатика;1;71.0;0;1.0;0.13;0.8;0.7810249675906655;14.0;1.0;0.06;0.2;0.23502649571507991;17.0;0.75;0.125;0.30434782608695654;0.18311463317943238;5.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.03.01 Информационная безопасность;1;15.0;1;0.9;0.06;0.6;0.4898979485566356;9.0;0.6;0.0;0.0;0.13486267855873388;0.0;0.25;0.0;0.0;0.0992077803025271;0.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;01.03.03 Механика и математическое моделирование;0;81.5;0;0.9;0.14;0.8;0.8;14.0;0.8;0.07;0.26666666666666666;0.22022983187592227;18.0;0.75;0.105;0.2608695652173913;0.18311463317943238;15.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;61.0;1;0.6;0.14;0.8;0.8;10.0;0.4;0.07;0.26666666666666666;0.22022983187592227;14.0;0.25;0.105;0.2608695652173913;0.18311463317943238;3.5
ПиОА АТ-35, ПиОА К-35, ПиОА Л-02, ПиОА П-35;03.03.02 Физика;0;76.0;0;0.9;0.14600000000000002;0.8;0.7472616676907762;7.3;0.8;0.063;0.26666666666666666;0.20928272506293394;8.7;0.75;0.092;0.21739130434782608;0.18498105822375735;18.3
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;71.0;0;1.0;0.12;0.8;0.7483314773547883;14.0;1.0;0.06;0.2;0.22922247654212508;16.0;0.62;0.065;0.17391304347826086;0.19510533753220674;15.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.03 Информационная безопасность автоматизированных систем;0;76.0;0;1.0;0.13;0.8;0.7810249675906655;14.0;1.0;0.06;0.2;0.23502649571507991;15.0;1.0;0.125;0.2608695652173913;0.2059325923429681;11.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.03 Информационная безопасность автоматизированных систем;1;46.0;1;0.9;0.1;0.7;0.7745966692414834;16.0;1.0;0.0;0.0;0.2171495426660952;13.0;0.88;0.05;0.13043478260869565;0.18377213846612458;0.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;15.03.06 Мехатроника и робототехника;1;61.0;1;0.9;0.09;0.5;0.9433981132056605;16.0;0.8;0.07;0.26666666666666666;0.2556205507155688;16.0;0.25;0.1;0.2608695652173913;0.20322050739532402;1.0
ПиОА АТ-22, ПиОА К-22, ПиОА Л-02, ПиОА П-22;10.03.01 Информационная безопасность;1;18.0;1;0.0;0.14;0.7;0.9165151389911679;0.0;0.0;0.0;0.0;0.27467485907550926;0.0;0.12;0.0;0.0;0.2079144404840798;0.0
ПиОА АТ-35, ПиОА К-35, ПиОА Л-02, ПиОА П-35;03.03.02 Физика;1;61.0;1;0.9;0.07100000000000001;0.5;0.7828793010419933;10.2;0.4;0.0;0.0;0.1986312204512647;9.8;0.88;0.054000000000000006;0.13043478260869565;0.1768746313046976;11.8
ПиОА АТ-02, ПиОА К-02, ПиОА Л-01, ПиОА П-02;44.03.05 Педагогическое образование (с двумя профилями подготовки);0;66.7;0;1.0;0.11699999999999999;0.7;0.8544588931013591;12.5;0.8;0.105;0.26666666666666666;0.428741726257531;13.3;1.0;0.07;0.21739130434782608;0.3095237854714996;10.7
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.03 Информационная безопасность автоматизированных систем;1;71.0;0;0.9;0.11;0.7;0.8306623862918074;16.0;0.4;0.06;0.2;0.24347323999182854;20.0;0.75;0.07;0.17391304347826086;0.2051109714284708;7.5
ПиОА АТ-35, ПиОА К-35, ПиОА Л-02, ПиОА П-35;04.03.01 Химия;0;76.1;0;1.0;0.10899999999999999;0.7;0.7502666192761078;13.0;1.0;0.065;0.26666666666666666;0.2167148084109019;14.7;1.0;0.11800000000000001;0.2608695652173913;0.19779697929536738;15.7
ПиОА АТ-35, ПиОА К-35, ПиОА Л-02, ПиОА П-35;06.05.01 Биоинженерия и биоинформатика;1;91.0;0;1.0;0.14300000000000002;0.8;0.7576938695805846;15.0;1.0;0.086;0.26666666666666666;0.22465122101021606;10.7;0.88;0.1;0.21739130434782608;0.1992502626326367;16.1
ПиОА АТ-02, ПиОА К-02, ПиОА Л-01, ПиОА П-02;44.03.05 Педагогическое образование (с двумя профилями подготовки);1;12.8;1;1.0;0.04;0.2;0.8000000000000002;5.8;0.6;0.0;0.0;0.18715936836843095;3.0;0.38;0.0;0.0;0.12732107233556428;0.0
ПиОА АТ-35, ПиОА К-35, ПиОА Л-02, ПиОА П-35;04.03.01 Химия;0;76.0;0;1.0;0.131;0.8;0.773886296557834;11.0;0.8;0.062;0.26666666666666666;0.20937926511191995;14.5;0.88;0.098;0.21739130434782608;0.18792057094717618;9.7
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.03 Прикладная информатика;1;76.0;0;1.0;0.14;0.8;0.8;9.0;0.8;0.11;0.26666666666666666;0.3282992498319414;14.0;0.88;0.09;0.21739130434782608;0.25690567491627925;15.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.05.01 Компьютерная безопасность;1;61.0;1;1.0;0.14;0.8;0.8;14.0;1.0;0.06;0.2;0.23928714161048126;0.0;0.75;0.095;0.21739130434782608;0.20214935231273706;12.5
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;1;61.0;1;0.9;0.08;0.6;0.7483314773547883;13.0;1.0;0.095;0.26666666666666666;0.2828308040598831;13.0;0.62;0.055;0.17391304347826086;0.21843830344637666;9.0
ПиОА АТ-01, ПиОА К-01, ПиОА Л-02, ПиОА П-01;09.03.03 Прикладная информатика;1;78.8;0;0.7;0.12300000000000001;0.8;0.759012516365837;17.3;1.0;0.12;0.26666666666666666;0.4468594802424128;16.2;1.0;0.095;0.21739130434782608;0.32457361607979346;10.5
ПиОА АТ-22, ПиОА К-22, ПиОА Л-02, ПиОА П-22;15.03.06 Мехатроника и робототехника;0;85.0;1;0.8;0.14;0.7;0.9165151389911679;9.26;0.8;0.0;0.0;0.27467485907550926;16.5;0.88;0.02;0.043478260869565216;0.21521189200199875;17.9
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;09.03.02 Информационные системы и технологии;0;78.5;0;1.0;0.15;0.8;0.806225774829855;11.0;0.6;0.1;0.26666666666666666;0.2783292306965887;17.0;0.62;0.105;0.2608695652173913;0.2182173238213263;11.0
ПиОА АТ-07, ПиОА К-07, ПиОА Л-02, ПиОА П-07;10.03.01 Информационная безопасность;1;36.0;1;0.4;0.12;0.6;0.9797958971132713;0.0;0.4;0.04;0.13333333333333333;0.27467485907550926;10.0;0.5;0.07;0.17391304347826086;0.22096368564905286;0.0
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;01.03.03 Механика и математическое моделирование;0;62.61;1;0.7;0.14200000000000002;0.8;0.7833262411026455;3.83;0.8;0.079;0.26666666666666666;0.217335591144604;9.45;0.88;0.079;0.21739130434782608;0.1918788323268019;13.33
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;09.03.02 Информационные системы и технологии;1;61.19;1;0.6;0.127;0.8;0.7694803441284254;0.0;0.4;0.0704;0.26666666666666666;0.21144931241580853;9.55;0.25;0.08439999999999999;0.2608695652173913;0.1725689856017862;13.66
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;39.03.01 Социология;1;77.61;0;0.9;0.159;0.8;0.7955501241279521;11.67;0.8;0.095;0.26666666666666666;0.25478909049095844;12.43;0.75;0.10400000000000001;0.2608695652173913;0.20586698334117093;10.33
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;09.03.02 Информационные системы и технологии;1;66.99;0;1.0;0.099;0.7;0.7751773990513398;9.83;1.0;0.07;0.26666666666666666;0.22216364633481037;13.33;0.88;0.099;0.21739130434782608;0.1953327043037159;12.65
ПиОА АТ-22, ПиОА К-22, ПиОА Л-02, ПиОА П-22;10.05.01 Компьютерная безопасность;1;91.0;1;0.9;0.16;0.8;0.8;14.88;0.4;0.0;0.0;0.27467485907550926;16.9;0.75;0.0;0.0;0.21521189200199875;9.0
ПиОА АТ-14, ПиОА К-14, ПиОА Л-04, ПиОА П-14;42.03.02 Журналистика;1;35.09;1;0.9;0.0908;0.6;0.8392472817948237;9.67;0.8;0.04479999999999999;0.26666666666666666;0.21531338045266374;5.1;0.38;0.023;0.08695652173913043;0.171597354663628;1.66
ПиОА АТ-23, ПиОА К-23, ПиОА Л-02, ПиОА П-23 СП;10.05.01 Компьютерная безопасность;1;78.5;0;0.9;0.14;0.7;0.9165151389911679;17.7;0.8;0.05;0.2;0.25562055071556883;16.8;0.75;0.0;0.0;0.2174421266152845;17.0
ПиОА АТ-30, ПиОА К-30, ПиОА Л-02, ПиОА П-30;04.03.01 Химия;0;78.56;0;0.9;0.132;0.7;0.87840765023991;12.49;0.8;0.06;0.2;0.25194427522261137;14.7;0.88;0.145;0.2608695652173913;0.24933484251443894;9.67
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;01.03.03 Механика и математическое моделирование;0;65.26;0;0.9;0.128;0.8;0.7896834808959854;10.0;0.8;0.079;0.26666666666666666;0.2209627118778588;11.62;0.5;0.084;0.21739130434782608;0.1906174868975777;12.16
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;10.03.01 Информационная безопасность;1;80.53;0;0.9;0.141;0.8;0.7582216034906945;13.25;0.8;0.08;0.26666666666666666;0.21405639785292946;17.33;0.75;0.0848;0.2608695652173913;0.18156644765160193;13.49
ПиОА АТ-31, ПиОА К-31, ПиОА Л-05, ПиОА П-31;09.03.02 Информационные системы и технологии;0;76.87;0;0.9;0.16;0.8;0.8;8.66;1.0;0.06;0.2;0.24347323999182854;10.55;0.75;0.12;0.2608695652173913;0.19841556060505425;13.66
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;38.03.01 Экономика;0;37.8;1;0.9;0.121;0.8;0.7647875521999558;2.4;0.4;0.055999999999999994;0.2;0.22571319548272287;6.33;0.62;0.047;0.21739130434782608;0.1845371385576316;5.67
ПиОА АТ-11, ПиОА К-11, ПиОА Л-05, ПиОА П-11 ШЕН;03.03.02 Физика;1;63.2;0;0.9;0.14;0.8;0.8;17.0;0.0;0.08;0.26666666666666666;0.22175393194281434;15.0;0.25;0.087;0.17391304347826086;0.21543147545317956;0.0
ПиОА АТ-30, ПиОА К-30, ПиОА Л-02, ПиОА П-30;04.03.01 Химия;0;77.42;0;1.0;0.14;0.7;0.9165151389911679;10.88;1.0;0.06;0.2;0.25954334589839656;14.55;0.88;0.1;0.21739130434782608;0.21521189200199872;13.99
ПиОА АТ-22, ПиОА К-22, ПиОА Л-02, ПиОА П-22;10.03.01 Информационная безопасность;1;75.0;1;0.6;0.14;0.7;0.9165151389911679;12.21;0.4;0.0;0.0;0.27467485907550926;16.1;0.38;0.0;0.0;0.2079144404840798;8.7
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;09.03.03 Прикладная информатика;0;92.38;0;1.0;0.159;0.8;0.7955501241279521;15.43;1.0;0.09;0.26666666666666666;0.23868111848655715;15.72;1.0;0.13;0.30434782608695654;0.18340948699792664;9.33
ПиОА АТ-22, ПиОА К-22, ПиОА Л-02, ПиОА П-22;09.03.02 Информационные системы и технологии;1;62.0;1;0.5;0.158;0.8;0.7922120928135344;16.05;0.4;0.0;0.0;0.27156718680368486;17.9;0.62;0.0;0.0;0.2127044133410916;0.0
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;02.03.03 Математическое обеспечение и администрирование информационных систем;0;92.71;0;1.0;0.159;0.8;0.7955501241279521;15.63;1.0;0.09;0.26666666666666666;0.23868111848655715;13.67;0.88;0.129;0.30434782608695654;0.18304084551087757;17.33
ПиОА АТ-13, ПиОА К-13, ПиОА Л-02, ПиОА П-13;02.03.03 Математическое обеспечение и администрирование информационных систем;1;84.05;0;1.0;0.149;0.8;0.8005623023850174;14.43;1.0;0.09;0.26666666666666666;0.24134740218530729;14.55;0.75;0.105;0.21739130434782608;0.21282686186908928;15.67
